complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.9860784,0.00016058206,0.0,0.000160582060000000,PySRFunction(X=>0.000160582060000000),1,0,0.000160582060000000
3,0.8698472,x1 * -0.6676724,0.0627091502933153,x1*(-0.6676724),PySRFunction(X=>x1*(-0.6676724)),1,1,x1*(-0.6676724)
4,0.46123436,sin(x1 * -2.0589297),0.6344112771188092,sin(x1*(-2.0589297)),PySRFunction(X=>sin(x1*(-2.0589297))),1,2,sin(x1*(-2.0589297))
8,0.43110105,sin((sin(cos(x0)) + -2.2647476) * x1),0.016890942385216722,sin(x1*(sin(cos(x0)) - 2.2647476)),PySRFunction(X=>sin(x1*(sin(cos(x0)) - 2.2647476))),1,3,sin(x1*(sin(cos(x0)) - 2.2647476))
9,0.42498538,sin((sin(sin(exp(x0))) + -2.2647476) * x1),0.014287749047183752,sin(x1*(sin(sin(exp(x0))) - 2.2647476)),PySRFunction(X=>sin(x1*(sin(sin(exp(x0))) - 2.2647476))),1,4,sin(x1*(sin(sin(exp(x0))) - 2.2647476))
10,0.41146398,sin((sin(exp(x0 - 0.18874319)) + -2.2647476) * x1),0.03233328546120949,sin(x1*(sin(exp(x0 - 1*0.18874319)) - 2.2647476)),PySRFunction(X=>sin(x1*(sin(exp(x0 - 1*0.18874319)) - 2.2647476))),1,5,sin(x1*(sin(exp(x0 - 1*0.18874319)) - 2.2647476))
11,0.39938015,sin((sin(sin(exp(x0 - 0.18762456))) + -2.2647476) * x1),0.029807762674186524,sin(x1*(sin(sin(exp(x0 - 1*0.18762456))) - 2.2647476)),PySRFunction(X=>sin(x1*(sin(sin(exp(x0 - 1*0.18762456))) - 2.2647476))),1,6,sin(x1*(sin(sin(exp(x0 - 1*0.18762456))) - 2.2647476))
12,0.39383355,sin((-2.2647476 + sin(sin(sin(exp(x0 - 0.18874319))))) * x1),0.013985362090509039,sin(x1*(sin(sin(sin(exp(x0 - 1*0.18874319)))) - 2.2647476)),PySRFunction(X=>sin(x1*(sin(sin(sin(exp(x0 - 1*0.18874319)))) - 2.2647476))),1,7,sin(x1*(sin(sin(sin(exp(x0 - 1*0.18874319)))) - 2.2647476))
13,0.3700209,sin(sin(exp(exp(sin(0.20369515 / x1)))) + sin(-2.2647476 * x0)),0.06236886757736315,sin(sin(-2.2647476*x0) + sin(exp(exp(sin(0.20369515/x1))))),PySRFunction(X=>sin(sin(-2.2647476*x0) + sin(exp(exp(sin(0.20369515/x1)))))),1,8,sin(sin(-2.2647476*x0) + sin(exp(exp(sin(0.20369515/x1)))))
14,0.3699308,sin(sin(x0 * -2.2647476) + sin(sin(exp(exp(sin(0.20369515 / x1)))))),0.000243529409947319,sin(sin(x0*(-2.2647476)) + sin(sin(exp(exp(sin(0.20369515/x1)))))),PySRFunction(X=>sin(sin(x0*(-2.2647476)) + sin(sin(exp(exp(sin(0.20369515/x1))))))),1,9,sin(sin(x0*(-2.2647476)) + sin(sin(exp(exp(sin(0.20369515/x1))))))
