feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
0.9719699109906721,0.6023682593600165,-0.3854265483406595,-1.4354592653663538,-0.6130320786320911,-0.1106737128644267,1.134121557522347,3.70002755940061
1.435787816922087,0.27179062720832675,2.9730749204803515,0.4556812978361584,0.9602510929202426,0.44177884169373083,1.2552770270016789,3.879686525456406
1.3902494716592597,2.0564642294661843,-1.6689173122797356,-0.3151083535948929,-0.6610507185840121,1.5323005793432323,1.6331423742365552,3.8620473357632394
-0.0683252161099292,-2.477912307737588,0.4868276486203946,0.21654869244902122,-0.679655001757728,-0.5360225863875676,-0.8050642788995691,3.297071260090738
-1.168096176048588,0.7292536556833089,0.6554451016907955,0.4193267163796678,0.5008747361297833,-1.2749937077903248,1.0349217600665606,2.871077112314161
1.1742856626018596,0.8615071822542077,-1.5583313948116186,-0.10574029055502188,1.4948926966985863,1.8742904569810417,-0.5415441200486812,3.778394173294645
-1.5422902602038873,-0.14763004950738048,-1.1630794085441376,2.4973718159423384,0.9207438153871483,-1.824516364118677,1.1790141713927302,2.726133759753129
0.17218389448617888,0.9480638897124467,3.3432709456596,-1.118116565709163,1.7517799144623791,-0.3985306033437419,-0.8475063483798099,3.3902319974924664
-0.2747139817570646,0.2107461898613588,-0.4083923094036177,-0.2195642496409202,-1.0630557210231024,-0.7237083648909856,1.0066201744475798,3.217126972111526
-0.03152807523776248,-2.0560957036029333,-1.282808889393882,0.13214209057312565,-0.39678116288782855,1.2008074903333064,-1.5989039209796625,3.311324561221119
-2.404437904566339,-0.10688061905337748,0.04170466860485957,0.8126161128087527,-0.6692760261072507,-1.3118891502527212,-1.4807660372011011,2.392182542275764
0.948073731775309,0.07975492016169283,-1.5388341543316488,0.40254082996499213,2.428035757852606,0.512814457683567,0.5319152134020576,3.6907714207401265
-0.27454513276963266,-0.7271418649894366,-0.4420009110117763,0.39170641176093923,-0.685676760420121,1.089331542550518,0.35287166547171134,3.2171923754392404
0.1617609280937548,-0.5368376624157019,-0.8745069496905433,1.1757116651145814,1.9141701624137517,1.2512912624140942,1.1153963294913551,3.3861946816809154
-1.2052851176709491,-2.14288632786313,-0.9992274804757476,0.7234748439974299,-1.3582720883400283,-0.47797642501955845,-1.0342955276561263,2.8566720479232863
0.36197175371106904,0.5933163686017101,-1.0198835666172783,-1.3966771567549139,2.045000056639024,-0.1952474940228611,-0.5659405134093284,3.4637459565747806
0.7249858921437771,1.726580766361655,0.3109189885940329,-2.149943451788145,2.515560404719306,0.13440321415789494,1.2315458170784188,3.6043587788492615
-0.6981423976046662,0.36991575657151093,-0.7501630538650119,0.6351718735225584,-1.0680535791564458,-0.8846296818971497,-0.8051618819281894,3.053112796684084
0.928902296768279,0.864272356992275,1.8663805228846997,0.13916972751952378,0.7275603179642527,-0.11268652806443999,-1.4110482038453118,3.683345402582737
-0.25300407566055794,-2.9093160230846213,-0.5738572157257741,-0.20047640860912846,-1.1236629253626025,1.3897322916904298,0.6129173212792267,3.22553626212079
-1.8004557365350475,-0.7507556887997735,-1.4858991149523229,2.7630103977650347,-1.405000835898026,-1.06988934854645,-0.807264316787288,2.6261338633372784
-0.5000945275804771,-1.2407561878007243,-1.453511828822342,2.085470642638271,-1.2660194146478267,-0.6723694196007144,-1.6958621627954709,3.129826254925086
-0.04499239018702049,-1.8788225703131876,-1.0356737992649059,-0.12585177835341213,-0.3114872350304715,1.1923339679781555,0.9164087211899401,3.306109184946295
-0.0568062267936712,1.004826590615334,1.553665484127725,-1.9298804528678992,1.489575611240016,0.00021459015386096625,-0.8842366856917274,3.3015331182555516
0.7580250117847411,0.5421350315933852,-0.7816632670462202,0.6606687391787334,2.499526400971984,0.42570468013544127,-0.9139335876160652,3.6171564177462967
-1.4908000650040674,1.3485005233255816,-0.9572604922926067,1.6183067196832859,0.623303791617559,-1.1914068609546582,1.5228568320919333,2.7460783869728007
1.0200821642309017,1.2826493680278623,0.14529412962569618,-0.7477352891804862,1.6736089038571715,-0.6249779546976618,-0.6959487070411786,3.7186637473554414
-0.2605577467001257,0.7186111137500116,1.1041397151165737,-0.1660600332335585,-1.5457675302666016,2.034260634363654,-0.18928895050824934,3.222610362297735
-0.44391230729348913,0.21777622495928944,-0.13849733917848445,1.1029964587413092,1.1816469669719418,2.0016471778901366,1.4032856563921716,3.1515883289597433
-0.25434520775524827,0.03112332956060382,-1.539408458789502,-0.5920626951175542,1.695830971163863,-0.8511063444807967,-0.7664943098659196,3.225016777205708
1.1480493034416241,0.24803256021846884,-0.3047627947679509,-0.5499323213696856,-1.760579094122227,-0.6478723722562979,1.2928566103507753,3.7682315704724645
1.5857240096204968,2.4559819822420077,1.1545337601189727,-2.4640305994079332,0.8417313717860729,0.9548451939001754,1.5700679465429122,3.937764018821921
0.8958499268181659,1.2886698645513388,0.9607742199738445,-3.3201040122094434,0.4601160165336722,0.055770137864502356,1.5736513869925544,3.6705426312041585
-0.40861782850869804,1.2732106041981928,-0.8151988811185995,-0.21613057601583902,-0.1236308228423977,1.9131859595925467,1.2201035071167943,3.1652595768457434
-0.22706598020840385,-0.22275046442624644,0.3887938934864306,0.7989686408257166,1.2967025542603507,1.7407311171619988,-1.7034046860004757,3.2355833330742767
-0.9601221810056714,-0.6669619717098189,0.9933189641201141,-0.04459418843682652,-1.5681245658804386,-2.017999830634234,1.452153560021436,2.9516354358244845
0.7112251680656413,0.6246914487646182,0.023772460732943694,-1.5899495570435858,-0.5647482729092136,0.3571598878805939,1.2163749178884495,3.5990285890734004
0.7852169232005463,0.9572782163153009,3.1674989877998243,-0.07037659846585453,0.9558269696091071,0.41540109139836023,0.6795727268036202,3.627689151880901
0.5916311393660132,1.6812021749411679,-1.6258521831245352,-0.18702252626589166,-0.31674250071315213,1.4689491276207236,2.176334323079459,3.552704074069015
-0.8828064297800979,-2.3955273321464854,-0.23882890235509177,-0.06282607395694786,-0.09810477486273761,-0.5380664501974243,-1.2599941078443229,2.9815835420691528
-1.1661237187108662,0.6651025567325493,0.4566800931827609,-0.14167917773361435,0.14636046530887675,-1.6546008794883922,1.6852775100055124,2.8718411398373602
1.316225553112373,0.7780366439158874,-1.5452015893673399,0.3408571330447407,2.001418871131926,1.0855937087381209,-0.7856202414173934,3.833374314520505
