feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
1.4779469370278278,0.7950043992597534,0.9350773601294358,-0.7562738290503992,0.9456679574062272,-1.6383810326980208,-2.2974770266391458,-1.0916242217548906,1.1676944694554263,-1.045301242636133,2.3820592351911967,-0.21763448471033703,-0.31885564350788903,-0.4258140164683779,-0.31298942864758356,1017.6129760742188
-0.44102744590124254,-0.791698767662,0.299930474003782,-0.13656509487408314,-0.4709691848621288,-0.08748687393603961,0.4877399881298791,1.5575956423559583,0.5007633271935743,-0.25831909646756956,-0.8904441094450334,0.5498422875679295,0.8782133252930596,3.5671866609997243,0.06259788572951724,1024.885009765625
0.2659631162305202,0.0016528157988767325,0.5116461027123332,0.27657340457687457,-0.3964094288293103,-0.9225839912070701,-0.767568983565699,0.15600576136956415,0.12773422694971073,-0.08343445306869737,0.17614963661109925,-0.12992285359282085,0.07291238264514872,1.4672819222515587,-0.12519577145903316,970.4669799804688
-0.2390301424350246,-0.5933608717967808,-0.7586476695389744,0.0011477382762361018,0.20006861943324103,0.1511132776241243,1.0565520296030606,-0.5784245622150928,0.31990075600314716,-0.32390156741843734,-0.7207588090568583,-0.07510308414437325,-0.035912069064028426,0.16279564515042594,0.43818520010661804,985.9500122070312
-0.03703283896880667,-0.295854027998952,0.0882148452952307,-0.5497042509916271,-0.023610648665217795,1.1055093329453904,-0.4929699121878303,0.26558082381184533,0.1390381848127202,0.7691284962192126,-0.11473971397198944,-0.16281471526188943,-0.2970907531660536,-0.6167144472636656,0.06259788572951724,958.8389892578124
-0.2390301424350246,1.1916801909901917,2.2053711323807437,-1.1694126568346501,-0.3218496727964951,0.9862103948951548,-0.19875694209251749,-1.6887389607599799,0.3312047138661564,1.1188986169327175,0.4185572746450464,-0.4040217008350589,-0.47120987590073704,-0.8394316165248347,-0.6885767430246844,860.1010131835938
-0.13803149070191564,-0.3950229759315616,0.0882148452952307,-0.8939866622007184,0.6474271556301487,0.5090112295046755,0.1935270180345663,0.10607282152244867,0.059910695376718066,-0.4550648414886502,-0.5753141337653139,-0.3492019313866113,-0.40591520487523075,-0.6008060780307249,0.06259788572951724,936.2340087890624
-2.259003177097204,-0.3950229759315616,-0.33521641212187187,-0.41199141784130794,-0.843767965026218,1.46340842255579,0.6446526743139827,0.6574156990010154,-0.8104907181965161,1.5342495407655676,-0.40562883337713834,-0.22859843860002657,-0.31885564350788903,-0.40990564723543726,-3.6932752580414907,871.7659912109375
-0.6430247493674605,-0.6925298197293903,-0.12350078341332058,-1.1005562402594904,1.3184667375703196,-0.20678581198627524,1.19385081706972,0.664350829535337,0.44424386128612275,-0.5643678478524152,-0.18746182043982204,0.15513994753910673,0.2687963957216676,1.1172977991268647,0.25039154291806764,959.2210083007812
-0.7440234011005694,-0.9900366635272191,-0.5469320408304231,-1.582551484618901,1.9895045418656863,-0.20678581198627524,-0.27721403340684425,-0.12625405137732476,0.1390381848127202,-2.684846338092608,-0.47835117102291075,-0.2943821619381637,-0.40591520487523075,-0.6803479241954282,0.6259788572951684,941.1810302734376
-0.6430247493674605,1.092511243057582,2.2053711323807437,-1.0316994953510377,-0.3218496727964951,0.5090112295046755,-0.04184425590841401,-1.4092532002268197,-0.041824494180238765,0.44121947712791765,1.000335513455345,-0.4040217008350589,-0.47120987590073704,-0.8394316165248347,-0.8763704002132348,891.7080078125
-0.6430247493674605,-0.9900366635272191,-0.5469320408304231,0.13886057142655533,0.7965466676957857,-0.08748687393603961,0.370055099380664,-0.45081816038357536,-0.7652750484482764,-0.19273745943246237,-0.502591796119542,-0.36016588527630083,-0.4276800952170662,-0.6962562934283688,0.6259788572951684,871.3380126953125
0.4679604196967382,0.5966665033945342,0.5116461027123332,-1.8579774792528325,1.3930264936031382,-0.6839849773767547,-1.7875066813182967,-1.114510152518152,1.2242140431654094,-1.0234401410139247,1.2427431514892926,-0.32727402360723223,-0.4276800952170662,-0.7757981395930721,-0.8763704002132348,971.1220092773438
0.5689590714298471,-0.6925298197293903,-0.5469320408304231,0.13886057142655533,-0.0981704046980363,0.6283113052847574,1.213464715787164,-0.6706617983215699,-0.5278928496466003,1.2063405216742726,-1.1813332288501828,-0.3382379774969218,-0.4276800952170662,-0.6962562934283688,-0.31298942864758356,887.4660034179688
0.871955026629174,2.084200722383678,1.9936555036721921,-2.202259890461924,0.6474271556301487,0.5090112295046755,-0.2379862359719559,-0.8523622183207957,1.0320474063094414,0.17889292898749043,0.8548908381638012,-0.3492019313866113,-0.3841503145333953,-0.8394316165248347,0.25039154291806764,952.5289916992188
0.16496446449741126,-0.4941919238641712,0.0882148452952307,-0.06770900663221668,-0.2472899167636733,0.5090112295046755,-0.45374211475294196,0.37168832098696575,0.42163605336263604,0.11331045803662267,-0.2844250143601646,-0.27245425415878466,-0.34062053384972446,-0.33036380107073404,0.43818520010661804,968.6649780273438
-0.2390301424350246,-0.295854027998952,1.3585086175465384,0.27657340457687457,-1.2165685228351182,1.2248094087254724,-0.5125838109052745,-0.42585169046001764,0.08251861110273705,0.5505224834916826,-0.11473971397198944,-0.3382379774969218,-0.40591520487523075,-0.7917065088260127,-0.500783085836134,919.72900390625
0.5689590714298471,-0.19668508006634244,-0.12350078341332058,0.8962821387531918,0.8711082013734087,-1.7576811084781028,-0.33605722600372684,-0.45914031702476127,-1.013961151211696,-0.5206464785237573,-0.5753141337653139,-0.2943821619381637,-0.34062053384972446,-0.3462721703036747,-0.6885767430246844,844.052978515625
-2.6629977840296397,1.885862826518459,-1.3937945556646283,0.27657340457687457,-2.0367258391961216,1.3441094845055543,1.8999616460095607,0.5714200803754277,-0.46006931807360785,0.6161049544425504,-0.502591796119542,6.689656465794062,6.45002525280293,1.2127480145245084,-2.003132343344537,861.8330078125
-0.7440234011005694,0.10082176373148631,-0.7586476695389744,-0.34313467293285516,0.7965466676957857,-1.2804830808174696,-0.6891118922513723,0.4146861302997596,0.1390381848127202,-0.7611135928734973,0.8064095879705379,0.0016445930834534128,0.31232617640533844,2.214975276199769,-0.12519577145903316,989.2650146484376
