feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
-0.44102744590124254,-0.791698767662,0.299930474003782,-0.13656509487408314,-0.4709691848621288,-0.08748687393603961,0.4877399881298791,1.5575956423559583,0.5007633271935743,-0.25831909646756956,-0.8904441094450334,0.5498422875679295,0.8782133252930596,3.5671866609997243,0.06259788572951724,1024.885009765625
-2.259003177097204,-0.3950229759315616,-0.33521641212187187,-0.41199141784130794,-0.843767965026218,1.46340842255579,0.6446526743139827,0.6574156990010154,-0.8104907181965161,1.5342495407655676,-0.40562883337713834,-0.22859843860002657,-0.31885564350788903,-0.40990564723543726,-3.6932752580414907,871.7659912109375
-2.6629977840296397,1.885862826518459,-1.3937945556646283,0.27657340457687457,-2.0367258391961216,1.3441094845055543,1.8999616460095607,0.5714200803754277,-0.46006931807360785,0.6161049544425504,-0.502591796119542,6.689656465794062,6.45002525280293,1.2127480145245084,-2.003132343344537,861.8330078125
2.2859361508926996,3.274228097574993,1.5702242462550897,0.8274253938447379,-2.1112855952289404,0.6283113052847574,1.507677685882477,0.5415990190778448,0.18425380065969388,0.26633483372904704,1.945725209316566,-0.38209379305567986,-0.47120987590073704,-0.8394316165248347,0.43818520010661804,861.4390258789062
-1.2490166597661143,-2.180064038718534,-0.33521641212187187,0.27657340457687457,0.1255088634004192,1.3441094845055543,0.42889679553299653,-1.2351814238153478,-1.1156963946699188,1.2719229926251405,-1.1086108912044108,-0.195706576930958,-0.25356097248238274,-0.44172238570131855,0.06259788572951724,857.6220092773438
0.4679604196967382,-0.09751613213373285,0.5116461027123332,0.6208558157859658,-1.7384868150648478,-0.3260858877663551,0.5073538868473233,2.486903133955052,-0.0644323021037257,0.5723835851138926,-0.47835117102291075,0.03453645475252198,0.07291238264514872,0.8627638913998144,0.06259788572951724,994.6480102539062
-2.7639964357627487,2.084200722383678,-0.9703632982475257,-1.0316994953510377,-1.1420087668022998,1.3441094845055543,1.5665208784793596,-0.5846661796959821,-0.674843708951797,1.0751772476040597,-0.09049885769741886,1.163823705390543,0.9435079963185659,-0.5371726010989624,0.6259788572951684,839.708984375
-1.956007221897877,1.3900180868554108,-2.4523726992073844,0.27657340457687457,-2.5586441314258512,1.46340842255579,1.3311496045363793,0.26141974549125235,0.2068616085831808,1.1188986169327175,-0.5753141337653139,2.994804004968693,3.228821482211286,0.5127797682751202,2.5039154291806724,911.7009887695312
-2.461000480563422,1.4891870347880205,-1.3937945556646283,-1.2382690734098096,0.7219869116629672,1.46340842255579,1.9195755447270078,-0.8142190003820269,-1.0026572472499524,1.2719229926251405,-1.132851747478981,0.7362295036926515,0.2035017246961613,-0.8076148780589534,2.5039154291806724,790.7329711914062
0.4679604196967382,-0.09751613213373285,0.299930474003782,0.6208558157859658,-0.3218496727964951,-2.354179211918818,-0.9244831661943526,4.038291834482792,-0.7991867603335068,-0.8485554976150523,0.03070496131955491,-0.32727402360723223,-0.31885564350788903,-0.07582989334368373,-0.6885767430246844,911.8170166015624
