feature_1,feature_2,feature_3,target
1.414213562373095,0.7071067811865475,-1.6431676725154982,242.0
-1.414213562373095,0.7071067811865475,-1.6431676725154982,1103.0
1.414213562373095,-0.7071067811865475,-1.6431676725154982,566.0
-1.414213562373095,-0.7071067811865475,-1.6431676725154982,447.0
0.7071067811865475,1.414213562373095,-1.6431676725154982,35.0
-0.7071067811865475,1.414213562373095,-1.6431676725154982,56.0
1.414213562373095,1.414213562373095,-1.6431676725154982,132.0
0.0,1.414213562373095,-1.6431676725154982,18.0
-1.414213562373095,1.414213562373095,-1.6431676725154982,22.0
1.414213562373095,0.0,-1.6431676725154982,144.0
-1.414213562373095,0.0,-1.6431676725154982,69.0
0.7071067811865475,-1.414213562373095,-1.6431676725154982,1810.0
-0.7071067811865475,-1.414213562373095,-1.6431676725154982,83.0
1.414213562373095,-1.414213562373095,-1.6431676725154982,82.0
0.0,-1.414213562373095,-1.6431676725154982,84.0
-1.414213562373095,-1.414213562373095,-1.6431676725154982,1385.0
1.414213562373095,1.414213562373095,-1.4605934866804429,0.0
-1.414213562373095,1.414213562373095,-1.4605934866804429,0.0
1.414213562373095,-1.414213562373095,-1.4605934866804429,0.0
-1.414213562373095,-1.414213562373095,-1.4605934866804429,4128.0
1.414213562373095,1.414213562373095,-1.2780193008453875,0.0
-1.414213562373095,1.414213562373095,-1.2780193008453875,0.0
1.414213562373095,-1.414213562373095,-1.2780193008453875,9.0
-1.414213562373095,-1.414213562373095,-1.2780193008453875,1522.0
1.414213562373095,1.414213562373095,1.2780193008453875,11.0
-1.414213562373095,1.414213562373095,1.2780193008453875,8.0
1.414213562373095,-1.414213562373095,1.2780193008453875,0.0
-1.414213562373095,-1.414213562373095,1.2780193008453875,1824.0
1.414213562373095,1.414213562373095,1.4605934866804429,0.0
-1.414213562373095,1.414213562373095,1.4605934866804429,16.0
1.414213562373095,-1.414213562373095,1.4605934866804429,0.0
-1.414213562373095,-1.414213562373095,1.4605934866804429,143.0
1.414213562373095,0.7071067811865475,1.6431676725154982,0.0
-1.414213562373095,0.7071067811865475,1.6431676725154982,1216.0
1.414213562373095,-0.7071067811865475,1.6431676725154982,0.0
-1.414213562373095,-0.7071067811865475,1.6431676725154982,63.0
0.7071067811865475,1.414213562373095,1.6431676725154982,133.0
-0.7071067811865475,1.414213562373095,1.6431676725154982,225.0
1.414213562373095,1.414213562373095,1.6431676725154982,9.0
0.0,1.414213562373095,1.6431676725154982,0.0
-1.414213562373095,1.414213562373095,1.6431676725154982,94.0
1.414213562373095,0.0,1.6431676725154982,0.0
-1.414213562373095,0.0,1.6431676725154982,0.0
0.7071067811865475,-1.414213562373095,1.6431676725154982,2067.0
-0.7071067811865475,-1.414213562373095,1.6431676725154982,241.0
1.414213562373095,-1.414213562373095,1.6431676725154982,13.0
0.0,-1.414213562373095,1.6431676725154982,0.0
-1.414213562373095,-1.414213562373095,1.6431676725154982,1420.0
