feature_1,feature_2,target
1.2204496941866287,0.44746506819656073,1.6556735863051197
0.7566941520506153,0.1144937184319465,2.3699435962702036
0.8253516824065386,0.14263583051224432,2.22366916872785
1.0863073229062299,0.16376840082930394,1.7984701818432
0.7149415694228619,0.17207235108222171,2.466188525911662
1.241804623418049,-0.08814272046358312,1.6374145634225676
0.6099619523426985,0.25913695793389113,2.7328960814644216
1.0910002842634883,0.10956429125428993,1.7926385152238968
0.09140785794838846,0.14902543614279168,4.556956814384754
1.6419439358237369,0.3324173457167215,1.5092454778221518
0.7305936941572658,0.1916030577609849,2.4294573962460606
1.278729580558411,0.2954360108468877,1.608667993365337
1.0847769141036092,0.4721894697145314,1.8003852934445095
0.8892575471378538,0.5378481463532427,2.10070057373602
