feature_1,feature_2,feature_3,feature_4,target
0.3968141114934549,-0.4736622356876721,-2.834264721911457,-0.5144174456035994,-0.4104665913777973
-1.813843398782501,-1.9308181325010862,-1.6680840644604351,1.3765462697121222,1.5935290294549957
2.0074200262155006,0.5842128510012721,-1.6153383895583937,-1.9375681974206755,-1.696435166150514
-1.6096027899477807,-0.26969647822031867,-0.3825826430151056,1.4224486409254697,2.071966631621972
-1.3466559993018778,-1.1131287541297172,-1.7892094885909693,1.4375927163094642,-0.12217505953492913
0.29022472493657536,0.29135893528985785,2.2305515641723903,-0.845476031272517,2.173020065203751
1.1482839136191494,1.148448313414961,-1.8171081492199181,-0.6619194579080205,-1.9022680116318555
-0.8790106259949513,-1.9128299591975475,-1.4143674036793474,1.731353195512337,-4.367788563167258
1.2161910423604463,2.4207649918757723,-0.6867099634748705,-1.2028610900073464,1.1524333518595105
-1.2535941192017588,-2.037794229489339,-0.809466431698503,0.992789690823288,0.23594597926498206
-1.498169607064566,-0.14983920966595526,2.1893570867363876,1.459591553005941,1.499229871135087
-1.7556154039553329,-0.1799696079684187,1.977151051151174,2.5669779304977536,-1.598028492474916
0.06331067557864294,2.8377867404970765,0.5198826127148393,-0.4888512888295461,4.438993785161039
0.30983202924567516,0.886726833882767,2.006519994709481,-0.5318946459599964,1.4455008765715078
-0.9844524585165761,-1.6985990916490128,1.0290533112710911,1.140778620325861,-1.3256221500783276
0.5489604176165037,1.289973938993981,-0.9584938954753712,-1.540879347657114,4.620940806069328
-1.6699130459725988,-0.26754356059895595,0.7352052498264323,2.6358373317333395,-2.375878794570112
-0.8460123478708426,-0.4888435346190525,2.487746817417825,1.2224869031776604,-1.115425221290278
1.011714025841525,1.1596323211093535,-2.3182143154512405,-0.7377290345266372,-0.923784049756649
-1.4850816999878196,0.8578265510878688,-0.6231064641502504,1.3541451517060579,2.8550713632576286
-0.7659684503284518,-0.8058323944280503,-1.096419794066434,1.2844525827730475,-2.0679336494224008
-2.0578947548275677,-0.4383699094289298,0.10115096693226486,2.6482986645116173,-0.6898617070669979
0.41753275964742464,2.533993514691891,1.5973612147875096,-0.26585328120419616,1.5231609105545367
-0.10487136983716722,-0.4331272179903295,-2.100522079994597,0.7354330719591099,-2.7947210789805412
-2.2408994038301784,-1.450233353817499,0.5945405705518905,2.3568768631796906,0.33701596298289616
1.3562881741055577,-0.42233151410696157,-2.0949189268013617,-2.852910665232883,4.075474091377573
-0.6897802223766082,0.3014646713667661,-0.4655412815919578,1.0398529409810107,-0.37807738795142604
