feature_1,feature_2,feature_3,feature_4,target
-0.3664866283832705,0.700249692165776,0.6382632745206308,1.0822638726615812,-1.385200023651123
-0.17950454630956908,0.28546935037263593,0.41076006499838275,-0.0595648043211692,2.123500108718872
-0.39404464708559533,-1.3235519631187613,-0.35645676138283017,0.842366378278718,-3.412600040435791
0.8997298601811724,-1.255247931625274,-0.6545578207812173,0.43256874464123113,-10.32610034942627
1.3682167371408915,-0.7516839166341607,-0.1760823195922593,-1.4819909390963295,-2.415299892425537
-0.5629256178790459,0.8885968330397428,0.831947014246689,0.594820760477585,4.04040002822876
-0.8807732475393768,-0.15734995354299747,-0.48450827210722003,0.11583227376488572,7.046800136566162
1.492329507075375,0.7880113487834423,0.3493822138417499,-1.8825770435959024,-0.0671999976038932
-1.4108162236571138,0.5731486040513872,0.466435739387227,1.3820013810093825,4.210599899291992
0.49570669550148133,-0.58210010638713,-0.33844853600000147,-0.08839433533933318,-2.7772998809814453
-0.719598556515847,0.8237446419716585,-0.7702905961800803,1.40819198821025,-2.8238000869750977
-1.4081120566191723,-0.49268002338643946,0.5802000459981104,1.5238586543185697,3.761699914932251
0.6084711690758733,0.05980756990389552,0.8461961582287352,-0.3563446616430734,-1.4560999870300293
0.08258608270405342,-0.5614083280817385,-0.241003411539401,0.1329905731872541,-3.3831000328063965
0.314742726735674,-0.2713957327115541,1.2779874110097766,0.5081329903701516,-5.83050012588501
-0.7564885229919792,1.6014118578343965,-1.2045582706252953,0.10782573137043243,6.386600017547607
-0.07619704537627428,1.0802609186332048,0.7402041119716951,-0.1878089172536713,2.6868999004364014
1.0636088673146962,0.3851678057079836,-0.874060136653953,-1.653215490601184,1.2489999532699585
-0.38121133220344167,0.7128421649332016,-0.7477358049899323,-0.07014060961107703,2.426300048828125
1.3669505191243385,0.29464855718543437,-0.05637455405561312,-1.4976754256717766,-2.378000020980835
0.7437291619665101,0.011096098033354915,0.966119787084564,-0.41872399902751406,-1.853800058364868
1.3707020664053102,0.2390526758949771,-0.5490991613784356,-1.4421673998307523,1.2280000448226929
-1.8515730900335807,-1.1103283805227044,-0.4809015523464596,1.481525517425632,5.5254998207092285
-1.125857019359384,-0.738455080040741,0.9216961348698204,1.1648387992628926,0.9580000042915344
0.9745884039715308,-1.7974957500400892,0.04355972041264785,-0.377874682506568,-5.71649980545044
1.4320863600224658,-0.7141957378976187,0.07919519516670499,-1.0790846083097545,-4.8256001472473145
0.4209420298363789,-0.7971942519671172,-0.16566852866664256,-0.3411083175010835,0.2000000029802322
1.5739875998744481,1.2772280514355272,-1.0946673772023017,-1.5745242909771016,-1.70770001411438
-0.26647731866734753,0.1266074728974619,-1.2093841862916856,-0.2689797275438712,1.9967000484466555
-0.16828124686575735,-0.14404396800802582,-1.0527582370617374,0.28309333487501714,-1.4093999862670898
-0.20277961313067422,-1.4622042431732425,-1.910511517079892,0.022123849390043974,1.9386999607086184
-0.82789247103056,-0.2793986020725804,1.1895971915003554,0.2621110331001278,1.9027999639511108
-0.8251256937304395,0.24489574270633865,0.5801111481890673,0.9861256274321112,1.1898000240325928
