feature_1,feature_2,feature_3,feature_4,target
0.8997298601811724,-1.255247931625274,-0.6545578207812173,0.43256874464123113,-10.32610034942627
1.630963832890065,-0.6099462766150092,1.6237124437484578,-1.4794316718546225,-6.494200229644775
2.2611568427415754,0.6047551185174302,-2.185829242828098,-1.9754191448385117,-1.88510000705719
-1.8515730900335807,-1.1103283805227044,-0.4809015523464596,1.481525517425632,5.5254998207092285
1.5195280012543395,-1.2275945877745509,-1.46613486582474,-1.9967299735989241,-1.1950000524520874
1.9891402976767345,-0.224786231856739,-0.9826429363622742,-2.8403747363052725,3.311000108718872
1.6518003790713334,0.03836372447499831,-1.7145544641716286,-2.3402744673005524,0.8716999888420105
1.7582498996126767,-0.7312042749296751,-0.7349852673296768,-2.2958202574309086,-1.7067999839782717
0.6926615488359996,-1.9374398840634157,1.6342405361826364,-0.3962479287121764,-5.635300159454346
-0.39129355961903284,-2.297704291817655,1.025198981916564,0.7379227657187685,-4.437900066375732
1.308661259467587,1.1464629862948295,1.6375044422533473,-1.27571293574423,-0.0397999994456768
0.17179412527466797,1.1780695007608728,-2.792521424206136,-0.7322040829768569,4.652200222015381
-2.46701020273787,0.8527478624159222,-1.9740736927740508,1.600189645040659,10.441699981689451
-1.3849151035537388,-0.9036806647409431,-1.3969466941828035,1.5324028726625896,-0.7671999931335449
1.6569119106900743,-0.33973836166417887,-2.4875370219872455,-2.0828103593496583,-1.573300004005432
-0.5076375885934689,-0.3587716905981843,-2.1184444613450872,0.1594699265711411,5.636199951171875
-0.3663146737703562,-0.45262707912217043,1.4493576795518426,1.503872095352515,-4.197800159454346
1.3579781704099176,2.7205608865774114,0.11959308012317331,-1.558132843389807,2.5481998920440674
-0.7560351948793894,2.1181661349481535,1.6652279627999351,0.004905797519555022,6.13100004196167
1.9497025407460566,-0.6275332927785345,-1.210133398616945,-0.7722865595340518,-5.693699836730957
0.9140325782878567,-1.993209465414173,-0.5930783851050545,-1.0551745296926445,-3.015500068664551
-0.11980847505645971,0.18249260524783437,2.8603497603925407,0.5158805954729871,-2.343600034713745
-1.4242905483663428,-0.24229612206707407,2.0860973203864384,1.9713287910263297,-0.8568000197410583
2.379048388696214,1.2439052258919343,-0.051891542914908696,-1.5958849792930245,-5.017199993133545
-1.2960197116628798,0.2784306818624759,-0.837319786426919,1.5652755150370978,3.5027999877929688
-0.3091196029812169,2.335632357608881,-0.15162261428074658,0.2122194962461941,2.1161000728607178
