feature_1,feature_2,feature_3,target
0.0,0.0,-1.6431676725154982,49.0
0.7071067811865475,0.7071067811865475,-1.4605934866804429,14200.0
-0.7071067811865475,0.7071067811865475,-1.4605934866804429,0.0
1.414213562373095,0.7071067811865475,-1.4605934866804429,4.0
0.0,0.7071067811865475,-1.4605934866804429,0.0
-1.414213562373095,0.7071067811865475,-1.4605934866804429,636.0
0.7071067811865475,-0.7071067811865475,-1.4605934866804429,14.0
-0.7071067811865475,-0.7071067811865475,-1.4605934866804429,0.0
1.414213562373095,-0.7071067811865475,-1.4605934866804429,0.0
0.0,-0.7071067811865475,-1.4605934866804429,0.0
-1.414213562373095,-0.7071067811865475,-1.4605934866804429,0.0
0.7071067811865475,1.414213562373095,-1.4605934866804429,0.0
-0.7071067811865475,1.414213562373095,-1.4605934866804429,0.0
1.414213562373095,1.414213562373095,-1.4605934866804429,12.0
0.0,1.414213562373095,-1.4605934866804429,0.0
-1.414213562373095,1.414213562373095,-1.4605934866804429,0.0
0.7071067811865475,0.0,-1.4605934866804429,0.0
-0.7071067811865475,0.0,-1.4605934866804429,0.0
1.414213562373095,0.0,-1.4605934866804429,0.0
0.0,0.0,-1.4605934866804429,0.0
-1.414213562373095,0.0,-1.4605934866804429,0.0
0.7071067811865475,-1.414213562373095,-1.4605934866804429,83.0
-0.7071067811865475,-1.414213562373095,-1.4605934866804429,0.0
1.414213562373095,-1.414213562373095,-1.4605934866804429,0.0
0.0,-1.414213562373095,-1.4605934866804429,0.0
-1.414213562373095,-1.414213562373095,-1.4605934866804429,51.0
0.7071067811865475,0.7071067811865475,-1.2780193008453875,17299.0
-0.7071067811865475,0.7071067811865475,-1.2780193008453875,18.0
1.414213562373095,0.7071067811865475,-1.2780193008453875,12.0
0.0,0.7071067811865475,-1.2780193008453875,5.0
-1.414213562373095,0.7071067811865475,-1.2780193008453875,623.0
0.7071067811865475,-0.7071067811865475,-1.2780193008453875,111.0
-0.7071067811865475,-0.7071067811865475,-1.2780193008453875,732.0
1.414213562373095,-0.7071067811865475,-1.2780193008453875,0.0
0.0,-0.7071067811865475,-1.2780193008453875,0.0
-1.414213562373095,-0.7071067811865475,-1.2780193008453875,567.0
0.7071067811865475,1.414213562373095,-1.2780193008453875,0.0
-0.7071067811865475,1.414213562373095,-1.2780193008453875,0.0
1.414213562373095,1.414213562373095,-1.2780193008453875,12.0
0.0,1.414213562373095,-1.2780193008453875,0.0
-1.414213562373095,1.414213562373095,-1.2780193008453875,11.0
0.7071067811865475,0.0,-1.2780193008453875,0.0
-0.7071067811865475,0.0,-1.2780193008453875,0.0
1.414213562373095,0.0,-1.2780193008453875,0.0
0.0,0.0,-1.2780193008453875,45.0
-1.414213562373095,0.0,-1.2780193008453875,0.0
0.7071067811865475,-1.414213562373095,-1.2780193008453875,569.0
