feature_1,feature_2,target
0.5404291586642938,0.950483838887493,7.650837977774986
0.416101217447274,1.416436637481931,8.582743574963862
-0.7789858116977856,-1.4633845635639127,2.823101172872175
-0.64463762975038,-0.7642942704842282,4.221281759031545
-0.020371929304246694,-2.0740358002482524,1.6017986995034956
-1.528018209961628,1.2580291766112968,8.265928653222595
-1.3848484696991703,1.4275580074341132,8.604986314868228
-0.9987645530742935,1.0392188501678639,7.828308000335728
1.6432016005167516,-1.4150215137332576,2.9198272725334853
0.8594832145557214,-1.963888589974065,1.8220931200518704
1.4404866387486293,-1.4160866235473362,2.917697052905328
1.0033396905075447,-1.7430434998193072,2.263783300361386
-1.0837013323781082,-1.7246975700725804,2.3004751598548396
-1.125518747162024,-1.8727549668395738,2.004360366320853
-1.4858513984650705,-1.8474859872383722,2.054898325523256
-0.9635288586667523,1.4851594453381858,8.720189190676372
-0.7280661779805426,1.908601264967541,9.567072829935082
-0.988051530858277,1.6685143129667035,9.086898925933408
-0.6085009998297121,2.0287154911688914,9.807301282337782
0.21225339306122204,-1.0202207615304797,3.709428776939041
-0.48431895498707106,-1.1124589021342948,3.524952495731411
-1.3264426458204315,1.300895709960811,8.351661719921623
-1.5626168521636068,1.1604431913057276,8.070756682611457
1.038596051901223,1.1342950086884542,8.01846031737691
1.5546076689617074,0.9812301666868074,7.7123306333736155
0.9782710195076115,0.9281961552598165,7.606262610519633
0.22286586726630223,-1.826824685032335,2.0962209299353303
0.27723658504747,1.5038789965523172,8.757628293104634
1.0421777767664988,1.50353551724494,8.75694133448988
-0.13676504996666256,-0.973180039083628,3.8035102218327443
-0.19630664086809302,-1.2809527869890442,3.187964726021912
-0.3345069174449503,-1.5081428855779002,2.7335845288442
-1.3211423500350004,1.426891490138548,8.603653280277097
-0.6301172117766601,1.8384498257616408,9.426769951523282
-1.440633252187305,1.6524650437618151,9.054800387523631
1.2149652217283038,-0.9945014231315905,3.7608674537368194
1.8994180751955265,-2.0758031851355354,1.5982639297289296
1.1417624076574757,-1.8930378357896809,1.9637946284206387
1.4016512675115904,-1.609807125289306,2.5302560494213884
-1.2997608082999421,-1.4044093643425746,2.9410515713148513
-1.4831383532189581,-1.3859043375235773,2.9780616249528458
-1.4965504501538165,-1.5623414996907992,2.625187300618402
-1.1194368076423766,2.02321832603764,9.79630695207528
-1.2370240538471373,1.3264029764333312,8.402676252866662
-0.0721752838191011,1.9285338057243697,9.606937911448739
-0.19332531586979235,1.6805412422829735,9.110952784565947
-0.6095471999492005,-0.7290371168956287,4.291796066208743
-0.7915556309659795,-0.23619499306381686,5.277480313872367
-1.3946165283761998,1.5543462456858599,8.858562791371721
-1.6825273772924438,0.872874798310084,7.495619896620168
1.0942929689966894,1.379164741249195,8.50819978249839
1.1867115194402629,1.3339416487094469,8.417753597418894
1.0602904759198242,1.3994670289938602,8.54880435798772
-0.08875691538920144,-1.6813351191864265,2.3872000616271474
