complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,7.665138,5.6940107,0.0,5.69401070000000,PySRFunction(X=>5.69401070000000),13,0,5.69401070000000
3,4.577818,x1 + 5.720764,0.2577300253435876,x1 + 5.720764,PySRFunction(X=>x1 + 5.720764),13,1,x1 + 5.720764
5,2.5416746,5.9190416 + (x1 / 0.30507743),0.29419965512822915,x1/0.30507743 + 5.9190416,PySRFunction(X=>x1/0.30507743 + 5.9190416),13,2,x1/0.30507743 + 5.9190416
7,2.381749,(x1 + 5.7454796) + (x1 / 0.5528394),0.03249403169332659,x1 + x1/0.5528394 + 5.7454796,PySRFunction(X=>x1 + x1/0.5528394 + 5.7454796),13,3,x1 + x1/0.5528394 + 5.7454796
9,2.3817487,((x1 + 6.3656545) + (x1 / 0.5528394)) + -0.6201749,6.297893248304505e-08,x1 + x1/0.5528394 - 0.6201749 + 6.3656545,PySRFunction(X=>x1 + x1/0.5528394 - 0.6201749 + 6.3656545),13,4,x1 + x1/0.5528394 - 0.6201749 + 6.3656545
10,2.3810422,((x1 / square(0.7435317)) + 5.6746078) + (x1 - -0.09935092),0.0002966747942606484,x1 + x1/0.55283938890489 - 1*(-0.09935092) + 5.6746078,PySRFunction(X=>x1 + x1/0.55283938890489 - 1*(-0.09935092) + 5.6746078),13,5,x1 + x1/0.55283938890489 - 1*(-0.09935092) + 5.6746078
13,2.3810403,(((x1 + (x1 / 0.5528394)) + 5.6746078) - (0.69104666 + -0.6201749)) - -0.16943066,2.659900719198681e-07,x1 + x1/0.5528394 - (-0.6201749 + 0.69104666) - 1*(-0.16943066) + 5.6746078,PySRFunction(X=>x1 + x1/0.5528394 - (-0.6201749 + 0.69104666) - 1*(-0.16943066) + 5.6746078),13,6,x1 + x1/0.5528394 - (-0.6201749 + 0.69104666) - 1*(-0.16943066) + 5.6746078
16,2.38026,(x1 - cos((cos(sin(square(exp(x1)))) + 0.9123097) + x1)) + (x1 + 5.6746078),0.00010925586959035763,x1 + x1 - cos(x1 + cos(sin(exp(2*x1))) + 0.9123097) + 5.6746078,PySRFunction(X=>x1 + x1 - cos(x1 + cos(sin(exp(2*x1))) + 0.9123097) + 5.6746078),13,7,x1 + x1 - cos(x1 + cos(sin(exp(2*x1))) + 0.9123097) + 5.6746078
18,2.3641984,((x1 + x1) + 5.6746078) - cos((x1 + 0.8462784) + cos(sin(x0 + (x1 + x1)))),0.0033853519209944456,x1 + x1 - cos(x1 + cos(sin(x0 + x1 + x1)) + 0.8462784) + 5.6746078,PySRFunction(X=>x1 + x1 - cos(x1 + cos(sin(x0 + x1 + x1)) + 0.8462784) + 5.6746078),13,8,x1 + x1 - cos(x1 + cos(sin(x0 + x1 + x1)) + 0.8462784) + 5.6746078
19,2.3610535,5.6746078 + ((x1 + x1) - cos((0.8462784 + x1) + cos(sin(sin(x1) + (x0 + x1))))),0.001331103835693502,x1 + x1 - cos(x1 + cos(sin(x0 + x1 + sin(x1))) + 0.8462784) + 5.6746078,PySRFunction(X=>x1 + x1 - cos(x1 + cos(sin(x0 + x1 + sin(x1))) + 0.8462784) + 5.6746078),13,9,x1 + x1 - cos(x1 + cos(sin(x0 + x1 + sin(x1))) + 0.8462784) + 5.6746078
20,2.3521342,(5.6746078 + x1) + (x1 - cos(x1 + (cos(cos(exp((x1 + x1) + sin(x0)))) + 0.9549915))),0.003784831504747572,x1 + x1 - cos(x1 + cos(cos(exp(x1 + x1 + sin(x0)))) + 0.9549915) + 5.6746078,PySRFunction(X=>x1 + x1 - cos(x1 + cos(cos(exp(x1 + x1 + sin(x0)))) + 0.9549915) + 5.6746078),13,10,x1 + x1 - cos(x1 + cos(cos(exp(x1 + x1 + sin(x0)))) + 0.9549915) + 5.6746078
22,2.3517215,((5.6746078 + x1) + x1) - cos((x1 + cos(cos(exp((x1 + (x1 + -0.018876426)) + sin(x0))))) + 0.9549915),8.773653517028557e-05,x1 + x1 - cos(x1 + cos(cos(exp(x1 + x1 + sin(x0) - 0.018876426))) + 0.9549915) + 5.6746078,PySRFunction(X=>x1 + x1 - cos(x1 + cos(cos(exp(x1 + x1 + sin(x0) - 0.018876426))) + 0.9549915) + 5.6746078),13,11,x1 + x1 - cos(x1 + cos(cos(exp(x1 + x1 + sin(x0) - 0.018876426))) + 0.9549915) + 5.6746078
24,2.347478,((x1 + x1) - cos((x1 + cos(cos(exp((x1 + x1) + sin(x1 + x0)) - x1))) + 0.9123097)) + 5.6746078,0.0009030263885292243,x1 + x1 - cos(x1 + cos(cos(-x1 + exp(x1 + x1 + sin(x0 + x1)))) + 0.9123097) + 5.6746078,PySRFunction(X=>x1 + x1 - cos(x1 + cos(cos(-x1 + exp(x1 + x1 + sin(x0 + x1)))) + 0.9123097) + 5.6746078),13,12,x1 + x1 - cos(x1 + cos(cos(-x1 + exp(x1 + x1 + sin(x0 + x1)))) + 0.9123097) + 5.6746078
25,2.3463118,((x1 + x1) - cos((cos(cos(exp((x1 + x1) + sin(x1 + x0)) - x1)) + cos(-0.5623953)) + x1)) + 5.6746078,0.0004969119085804263,x1 + x1 - cos(x1 + cos(cos(-x1 + exp(x1 + x1 + sin(x0 + x1)))) + cos(-0.5623953)) + 5.6746078,PySRFunction(X=>x1 + x1 - cos(x1 + cos(cos(-x1 + exp(x1 + x1 + sin(x0 + x1)))) + cos(-0.5623953)) + 5.6746078),13,13,x1 + x1 - cos(x1 + cos(cos(-x1 + exp(x1 + x1 + sin(x0 + x1)))) + cos(-0.5623953)) + 5.6746078
