feature_1,feature_2,target
-1.4403780047891956,-0.5868470198270271,3.0
-1.4403780047891956,0.0808232422516265,7.0
-1.4403780047891956,-0.36429026580080925,5.0
-1.4403780047891956,0.0808232422516265,7.0
-1.4403780047891956,-1.031960527879463,2.0
-1.4403780047891956,-0.809403773853245,2.0
-1.4403780047891956,0.7484935043302802,11.0
-1.4403780047891956,0.0808232422516265,5.0
-1.4403780047891956,-0.36429026580080925,3.0
-1.4403780047891956,1.193607012382716,10.0
-1.4403780047891956,-1.031960527879463,4.0
-1.4403780047891956,-1.254517281905681,3.0
-1.4403780047891956,0.7484935043302802,10.0
-1.4403780047891956,0.3033799962778444,8.0
-1.4403780047891956,-1.254517281905681,2.0
-1.4403780047891956,0.5259367503040623,7.0
-1.4403780047891956,-0.1417335117745914,6.0
-1.4403780047891956,0.7484935043302802,9.0
-1.4403780047891956,-0.36429026580080925,2.0
-1.4403780047891956,-0.1417335117745914,3.0
-1.4403780047891956,-0.809403773853245,4.0
-1.4403780047891956,0.7484935043302802,6.0
-1.4403780047891956,-1.254517281905681,2.0
-1.4403780047891956,-0.36429026580080925,4.0
-1.4403780047891956,0.7484935043302802,7.0
-1.4403780047891956,0.5259367503040623,7.0
-1.4403780047891956,0.971050258356498,8.0
-1.4403780047891956,0.3033799962778444,7.0
-1.4403780047891956,1.416163766408934,11.0
-1.4403780047891956,0.0808232422516265,6.0
-1.4403780047891956,0.0808232422516265,7.0
-1.4403780047891956,-0.809403773853245,5.0
-1.4403780047891956,0.5259367503040623,8.0
-1.4403780047891956,1.416163766408934,10.0
-1.4403780047891956,0.0808232422516265,4.0
-1.4403780047891956,-0.5868470198270271,5.0
-1.4403780047891956,-1.031960527879463,6.0
-1.4403780047891956,0.3033799962778444,5.0
-1.4403780047891956,0.3033799962778444,4.0
-1.4403780047891956,-0.36429026580080925,6.0
-1.4403780047891956,0.7484935043302802,11.0
-1.4403780047891956,1.193607012382716,12.0
-1.4403780047891956,-0.5868470198270271,3.0
-1.4403780047891956,-0.1417335117745914,7.0
-1.4403780047891956,-0.1417335117745914,5.0
-1.4403780047891956,0.7484935043302802,11.0
-1.4403780047891956,-0.809403773853245,1.0
-1.4403780047891956,0.0808232422516265,6.0
-1.4403780047891956,-1.031960527879463,4.0
-1.4403780047891956,-0.5868470198270271,5.0
-1.4403780047891956,0.5259367503040623,7.0
-1.4403780047891956,-0.809403773853245,3.0
-1.4403780047891956,0.7484935043302802,6.0
-1.4403780047891956,-0.5868470198270271,5.0
-1.4403780047891956,-0.5868470198270271,6.0
-1.4403780047891956,0.0808232422516265,6.0
-1.4403780047891956,-0.5868470198270271,4.0
