feature_1,feature_2,target
1.4841645247316089,-1.251216640657287,56.27798659992976
0.7989539633476663,-0.18845067262069626,73.8080523064221
0.7750176299161029,-2.216466924386685,32.00654327561079
-0.8432877104613452,-1.25587952232739,61.93368783766206
0.9105149704852517,-1.4827879082497502,55.92282340630126
-1.704194137982629,-0.22842565550156496,77.4897459291314
1.2407613074379156,-1.9087576399080957,44.079578227501216
-1.9429607671868272,-1.613128566453953,55.327954613925854
-1.4008685263885303,-1.7406912645035226,52.74030958358797
0.9030928489035704,-0.2540657160777834,73.26278062534384
1.4285110766833886,-1.4809283287089026,53.08846262845467
0.8601075589757367,-1.456167240752153,51.47377352610435
0.9226174284436599,-1.6727135578790393,51.67638738284275
-1.251139595977329,-0.04357333321604172,74.30739777447697
-1.8961867763347378,0.5026053395154078,79.70725304113128
0.9214461618179752,-1.499772462585812,55.5008649763177
1.1417202381324634,-1.261317445345129,56.14509651358198
-0.04870241461469682,-1.8212116919736752,44.95326947803564
-0.3670275144358742,-1.1802752239838308,59.9947743383466
1.6458692341244239,-1.8268310122442184,47.20500902616453
-1.8209430902263466,-0.11031043208379439,75.28923945849188
0.31283156921552513,-1.795636847254055,48.27310923044356
-1.6891209034422658,-1.5040981122082546,59.39749597966967
-1.3820626886186964,-1.7606913638861648,51.919461146970974
0.8271242533380074,-0.8629074482338519,65.1721596929126
1.4459328474092061,-0.962761395520915,61.52514571492475
0.7960569810337085,-2.3698216897073574,29.44382324353385
1.5037945435043547,-1.7387083422593044,46.11746578170855
-1.3091426145677323,-0.36654969654904057,70.99732449786215
-1.9936338067049246,1.120608748928933,84.41628798556785
0.4332921419564865,-0.7413226989583745,62.89319015587171
