feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-1.6962495002385671,1.6754458536532775,0.8844620519280144,-0.3805577317486749,1.6652566152452881,-1.4607644376605045,0.9656242056244442,-0.1853215681837381,0.5231517374677355,0.8866761686664444,8.992467291941054
-0.9388948962268278,-0.9972591016295309,0.9388129364321981,-0.029529472254065246,1.6167474982616112,-1.1934556611807896,-1.4191186906715738,1.1534657411222082,1.3346426714706794,-0.06427946027569546,0.9551154958756439
-0.9941749632342644,1.402036388398869,-0.8583230197040588,-1.0964485818341234,-0.5827177849456778,1.577379668086828,1.0446224582616763,1.2571838385622904,0.6619887818703325,1.2989161533096831,4.214103914963318
-1.0238650647334755,-0.9709132961999714,-1.0416121282140998,-0.04630969752698555,0.23179332428561678,-1.630776975474103,-0.44605282030143484,-1.2447779837289958,-0.2893433512365247,-1.5540645525830707,-0.9406893209273547
-1.2400391046610026,-1.0289746380195877,-0.30834398253334316,0.5621234663708062,1.3057886808116965,-0.29503450751514454,1.641861865331587,-0.9050408605930158,0.21605024631662836,-0.017314965414789843,3.58132991565371
0.9683078357975937,-1.412747338304054,-1.8041006244122006,-1.1478910206290023,-1.6021633400677573,-0.04160831171568044,-1.2643600092878986,-1.8561216799314915,-1.511736463541962,1.3538646547726978,-9.149242184279494
-1.1181617197228992,1.5944237155626007,1.6989107304000286,-0.668659583454734,-1.3480433490213048,0.23991415324083856,0.32703609321722754,-1.0689365190353397,1.077888834272327,1.3671910191078027,7.0873100665276585
-0.9789577846551982,-1.273250278657627,1.433939109797141,0.15356937827859476,-1.0282408539210643,-0.42331694520667484,-0.8678144288699894,-0.8757675129922136,1.449523821242046,1.1177884688780766,1.67886365813438
0.8018846556136457,-0.042190300858418295,1.2308607567670151,1.134247788582213,-1.7811141598860938,1.2361831487321011,0.7577484654748428,-1.272308724445587,-0.38546656219653314,1.8731152471619543,-4.146445382223271
0.9070116679751885,-0.013078033468579137,1.230040974141362,1.1716197764181298,-1.0894690713748068,-1.201658920030901,0.8953368108056182,0.7985492156903524,-1.1812586287062936,-0.1709373936714066,-5.3831892153081595
1.1430083226313947,1.2561085961142084,0.29005642445490665,-1.2294001812927513,-1.2767234397215066,-0.8318530645797406,1.338893779447969,-0.987879590046449,-1.6417629962481106,-1.1354111222357877,-6.77836841640405
-1.0493717240893072,0.15005127887874595,-0.23760409769767685,-0.0420930203047543,-1.0135371856935487,1.4404388819005476,1.2651346263372365,-1.7195606547831734,-0.06651867272947179,1.4040161157799993,2.202739566814105
1.1820413538818448,1.5000413241284636,1.435341414747078,-0.014828316188380295,-1.2295209781395677,0.9514649664716204,-0.8008480885582081,-1.5032059038236363,-1.1176059269925107,1.8817240221722304,-5.953338462600486
0.9341296156942637,0.4941900650940179,1.5789510744653414,-1.5027630324990349,-0.4743247659906561,0.06382458661703336,1.5327008830919278,-1.2542848394973456,-1.37194891055462,0.13978565674065546,-1.814124042160094
-1.3910218013450915,1.171959881451012,1.490984709631856,-0.07592866599185148,1.550381478358029,-1.6873630743720796,0.5719116464986348,0.31099035179710877,0.20690524761709014,1.3019521925966315,8.217248754487336
-0.9480900857022666,-1.0680078923682392,1.2101093357432973,0.10555032955953941,0.9800860845294397,-1.2822167376061677,-1.1953952664793157,1.1386174855691655,0.9613066189686861,0.33192275657950504,1.4505187620648743
-0.9032059281173569,1.1048011086483973,-1.797416464529063,-1.1980640969766971,-0.10082430400149624,0.9764289126431394,1.588654670057129,1.1454025589320826,0.22738772962165013,1.125594918963231,2.2047292605635516
