feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.9322869078264872,1.376980449460752,1.3216105668971583,0.024260699053001707,-1.359763038697808,1.098366229364894,-1.2066623222657376,-1.2212987109057234,-1.1487330537883809,1.2907668654813569,-5.599999904632568
-1.0726311735207972,1.376980449460752,1.3216105668971583,0.024260699053001707,1.2179867976961407,-1.3560834451935282,1.2559138456235228,-0.029787773436724965,0.047863877241182545,1.2907668654813569,9.779999732971191
-1.0726311735207972,-1.1152918572555413,-1.0489913468197174,-1.1887742535970836,-1.359763038697808,-0.12885860791431716,1.2559138456235228,1.1617231640322736,-1.1487330537883809,0.07877919836271194,-3.180000066757202
-1.0726311735207972,1.376980449460752,1.3216105668971583,0.024260699053001707,-1.359763038697808,-0.12885860791431716,0.024625761678892605,-1.2212987109057234,1.2444608082707462,1.2907668654813569,7.179999828338623
0.9322869078264872,-1.1152918572555413,1.3216105668971583,1.237295651703087,1.2179867976961407,-1.3560834451935282,1.2559138456235228,1.1617231640322736,-1.1487330537883809,0.07877919836271194,1.149999976158142
-1.0726311735207972,-1.1152918572555413,1.3216105668971583,0.024260699053001707,-1.359763038697808,-0.12885860791431716,-1.2066623222657376,-1.2212987109057234,1.2444608082707462,1.2907668654813569,1.4299999475479126
-1.0726311735207972,-1.1152918572555413,1.3216105668971583,-1.1887742535970836,-1.359763038697808,-0.12885860791431716,0.024625761678892605,-1.2212987109057234,-1.1487330537883809,0.07877919836271194,1.2400000095367432
-1.0726311735207972,1.376980449460752,1.3216105668971583,0.024260699053001707,-0.0708881205008336,-1.3560834451935282,-1.2066623222657376,-0.029787773436724965,0.047863877241182545,-1.1332084687559332,7.539999961853027
-1.0726311735207972,1.376980449460752,1.3216105668971583,0.024260699053001707,-0.0708881205008336,1.098366229364894,-1.2066623222657376,1.1617231640322736,0.047863877241182545,1.2907668654813569,12.09000015258789
-1.0726311735207972,-1.1152918572555413,-1.0489913468197174,1.237295651703087,1.2179867976961407,1.098366229364894,-1.2066623222657376,1.1617231640322736,1.2444608082707462,-1.1332084687559332,0.2000000029802322
0.9322869078264872,1.376980449460752,-1.0489913468197174,-1.1887742535970836,-1.359763038697808,-1.3560834451935282,0.024625761678892605,1.1617231640322736,-1.1487330537883809,-1.1332084687559332,-6.550000190734863
0.9322869078264872,0.1308442961026054,1.3216105668971583,-1.1887742535970836,-0.0708881205008336,-0.12885860791431716,1.2559138456235228,-1.2212987109057234,-1.1487330537883809,0.07877919836271194,-3.0
0.9322869078264872,0.1308442961026054,-1.0489913468197174,1.237295651703087,-1.359763038697808,1.098366229364894,0.024625761678892605,1.1617231640322736,1.2444608082707462,0.07877919836271194,-4.0
-1.0726311735207972,-1.1152918572555413,1.3216105668971583,0.024260699053001707,1.2179867976961407,-1.3560834451935282,-1.2066623222657376,1.1617231640322736,1.2444608082707462,0.07877919836271194,0.3700000047683716
0.9322869078264872,1.376980449460752,0.13630961003872036,-1.1887742535970836,-1.359763038697808,-1.3560834451935282,1.2559138456235228,-1.2212987109057234,-1.1487330537883809,-1.1332084687559332,-4.989999771118164
0.9322869078264872,0.1308442961026054,1.3216105668971583,1.237295651703087,1.2179867976961407,-1.3560834451935282,-1.2066623222657376,1.1617231640322736,1.2444608082707462,-1.1332084687559332,-1.2599999904632568
0.9322869078264872,-1.1152918572555413,-1.0489913468197174,-1.1887742535970836,-1.359763038697808,-0.12885860791431716,-1.2066623222657376,-1.2212987109057234,-1.1487330537883809,1.2907668654813569,-10.8100004196167
-1.0726311735207972,-1.1152918572555413,1.3216105668971583,1.237295651703087,1.2179867976961407,1.098366229364894,-1.2066623222657376,-1.2212987109057234,1.2444608082707462,1.2907668654813569,5.739999771118164
0.9322869078264872,1.376980449460752,1.3216105668971583,1.237295651703087,-0.0708881205008336,-1.3560834451935282,-1.2066623222657376,-1.2212987109057234,-1.1487330537883809,-1.1332084687559332,-3.950000047683716
0.9322869078264872,0.1308442961026054,0.13630961003872036,0.024260699053001707,1.2179867976961407,1.098366229364894,0.024625761678892605,-1.2212987109057234,-1.1487330537883809,1.2907668654813569,2.890000104904175
