feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-1.0586693464671182,-0.513850348082528,1.435291756526809,-0.003564519381107665,1.537908280077207,-1.4093403415688102,-1.2630226547376269,0.7480226185275061,1.163046553402635,0.01708289000558323,4.395157275154282
-1.6548221542209165,-1.2916173972900562,-1.1701494907089751,1.5803708413694717,1.2258086014365228,1.2070488025203203,-1.5111456943617654,1.2712354600397004,0.7247834040789511,-1.0117909314088922,-2.956542442108965
-0.8945521678156549,-1.596067777689296,-1.0419800769100551,-0.41907161874010707,0.061820834853011375,-1.5478699127894544,-0.011603180557511649,-0.5870094093881433,0.4300870205383387,-2.0625900374017196,-2.906636362013929
-1.3180949361589822,1.4463379366903748,1.5303875230006456,-0.2941790866995323,1.5751595769805644,-1.116806221107431,1.0170589683551396,0.03333971656317014,-0.531871716131168,1.2345405600227337,12.252857027873167
1.187367858837275,1.0367164421296986,-0.30166377954969714,-0.8846993108156987,0.7961063964875589,-1.0229179294639792,-1.4558383089182176,0.20407852019388298,0.06481970890601638,-1.0406615555184677,-5.5136886204612345
0.4226837658152015,0.031085807840545085,1.2195320899138098,-1.435537347138917,-0.6305684172557147,-0.1215390778569761,1.994880627557222,-1.052641479772076,-0.8351128074379623,0.18905244076338396,0.19902078680581559
0.5108150830458715,-1.5983830345064538,0.8044407582114019,1.3116133575375502,1.2189004475554606,-1.4198645380796904,1.2087614803695217,0.95482147412266,-1.566631858566732,-0.23639276474490367,-0.41518792121783565
-1.8169409317725105,-0.09045326705047416,0.5677319061832802,-1.4002210306839522,1.4741576939539947,-1.467510716984306,-0.06332723417899512,0.18195625110777244,-0.5848775925061607,1.617407190969641,5.230244997676313
-1.170722764785781,0.10008777472861202,-0.464805552218283,1.4123961118355528,0.09364619221719608,-1.1251066489128725,-0.27450351556604125,-1.1457179440066492,-1.1529731308766482,0.029113870717729605,2.1652111199531574
-1.5502041487501086,-1.266351963708992,1.4281551057002078,0.5473739234035603,-1.1246830073133722,0.12872300651431282,-0.9182904618624893,-0.9890183757516948,1.8536981866832862,1.14011393453566,1.8133591043710058
0.2592122822579884,0.6568780590834034,1.3107495160890172,0.18010043187470046,-1.7027907765154278,0.9811827468343605,-1.8424947128852862,-0.934528834233563,-1.4569758577545557,1.762134409127607,-2.2977810791399467
1.0044699573480773,1.3633764884583648,0.336706971561767,-1.7480949540324437,-1.1381112032431886,-1.236248747528863,1.2095344658440594,-1.1536605990818345,-1.5216771216713865,-1.1215534504773146,-4.968660115680649
0.9586590555488005,0.3750087305008866,-0.23541883501247332,-1.0949717750040286,-1.1923201295114132,-0.9161530691105872,-1.1675873332259692,0.16425941849163464,1.5470379254778595,-1.535947399222182,-6.793611130854435
-1.3477378636943937,-1.2422915537930752,1.5264093911775003,-1.2512378273531557,1.2843895481414762,0.863574507389034,0.4952228647561901,-0.9221474577432842,-1.1380845042489802,-1.217168247976483,5.575064822561569
-0.8088669410313563,-1.144572037130683,1.1659702554298812,0.4214322007595086,1.5303651374048657,-1.4853448410046322,-1.1637826549898176,1.460319839409645,0.8406959305271131,-0.04169994040909801,2.1892389750873384
-1.3459581783724637,-0.7012331074291249,-0.9170661670331388,1.1332340683121986,1.638839046270964,0.7715839260867086,-1.401388023166864,1.2784479729301732,0.9960023791785653,-1.0105736358998003,-0.8010112805885944
-1.3118810657451525,-1.3368799952540233,-1.0125906521838965,-0.31825636607042296,-0.027852659907384086,-1.2716554882377955,-0.1398954757529339,-1.097729594922234,-0.31517433430983927,-1.448973793981716,-2.292921006619792
-1.1876159472258314,1.645890152235683,1.349694956588165,-0.3367926624668993,1.3436763047880085,-0.8881434638410183,0.8611107113482666,-0.21452760698113785,-0.6317460273024528,1.1764305981357877,11.687967270778909
1.06742223724738,1.183245251141932,0.2938332841743401,-1.6197084887606155,1.6089385131409384,-1.1695527737593538,-1.0297006790188437,-0.2674783596912226,-0.4423073408507091,-1.0131989457462005,-3.257792422809645
0.9626209174598557,0.5998569124202278,1.6150158311856246,-1.193117728922074,-0.32376729821783357,0.22257817118087223,1.4170751114319582,-0.8836364678810672,-0.8776792669067248,0.4749506130413606,-1.2737709906647225
0.5774481843836163,-0.9969398797982592,1.518215870367574,1.4016312906030604,1.038904842888334,-1.6081814402827406,1.0398002924897456,1.2118934224589204,-0.9255413962978419,-0.08920829950286956,-0.8196606951471941
-1.0003722197388782,0.06898471958568327,0.05749135072794671,-1.2160627069044012,1.2328866630910158,-1.3585629183688364,0.15306435781839894,0.7129210620462262,-1.0586722376929307,1.7264870691150893,4.047281056530131
-1.088864186679896,0.1895693793851459,0.3351811960742576,0.9842379065622886,-0.04509581393643919,-1.5675976464365278,-0.21876671192568273,-0.8919319983886613,-0.9395135015254157,-0.09588503247900494,3.297458668054145
-1.498208513127002,-1.2169638549261286,1.460762299958078,0.2160414888194735,-1.767710364166353,0.5682086100159075,-1.417123530831261,-1.096789811113275,0.7894804793028143,1.1295442520674481,-0.02953464780573073
0.6655657810718782,1.8943744515646572,1.5723543424742703,-0.06487714409510482,-1.6296513815608191,1.2292693358817652,-0.938274727779769,-0.7987003729168798,-0.9846138524012766,1.0650387942712178,-1.529389923635733
0.9360000696946009,0.9585832406274586,-0.05680502705163035,-1.2292059452858572,-1.372565590456789,-1.7284660369284388,1.3696637083775738,-1.579080618640662,-1.3786148798062554,-1.5276753985426128,-5.284518594135173
1.0558455699777092,0.22368071290025127,-0.10863687835633853,-1.116629385892216,-1.3008636902335518,-1.380349801285392,-1.29251583406948,0.00023720863172618442,1.5545984519998253,-0.9101502811948562,-7.792169465308041
-1.2391273797428737,-0.8613888757597986,1.2026045742789166,-1.4536225061899073,0.8932925017665343,1.0140938093631855,-0.08957013693442263,-1.0926404152398654,-1.5553080837747357,-0.8349278556260951,4.955445524886874
-0.5877558103032816,-0.5470792912854375,1.3743047015709833,-0.5399718726681547,1.3390312664871005,-1.3736632951664969,-1.448615270058724,1.2927104973192016,1.3313719946993683,0.21228348815390258,2.66547515204555
