feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-1.0726311735207972,-1.1152918572555413,-1.0489913468197174,0.024260699053001707,-0.0708881205008336,-1.3560834451935282,0.024625761678892605,-0.029787773436724965,0.047863877241182545,1.2907668654813569,-0.6200000047683716
0.9322869078264872,-1.1152918572555413,-1.0489913468197174,0.024260699053001707,-0.0708881205008336,-1.3560834451935282,1.2559138456235228,1.1617231640322736,1.2444608082707462,0.07877919836271194,-5.920000076293945
0.9322869078264872,-1.1152918572555413,-1.0489913468197174,1.237295651703087,-0.0708881205008336,1.098366229364894,0.024625761678892605,-1.2212987109057234,-1.1487330537883809,1.2907668654813569,0.5099999904632568
-1.0726311735207972,1.376980449460752,-1.0489913468197174,0.024260699053001707,-0.0708881205008336,1.098366229364894,-1.2066623222657376,1.1617231640322736,-1.1487330537883809,0.07877919836271194,3.3299999237060547
0.9322869078264872,-1.1152918572555413,-1.0489913468197174,0.024260699053001707,-0.0708881205008336,-1.3560834451935282,0.024625761678892605,-1.2212987109057234,1.2444608082707462,0.07877919836271194,-7.829999923706055
0.9322869078264872,-1.1152918572555413,-1.0489913468197174,1.237295651703087,1.2179867976961407,-0.12885860791431716,1.2559138456235228,1.1617231640322736,-1.1487330537883809,-1.1332084687559332,1.8799999952316284
-1.0726311735207972,-1.1152918572555413,1.3216105668971583,-1.1887742535970836,1.2179867976961407,-1.3560834451935282,1.2559138456235228,1.1617231640322736,1.2444608082707462,0.07877919836271194,3.640000104904175
-1.0726311735207972,-1.1152918572555413,0.13630961003872036,0.024260699053001707,1.2179867976961407,-0.12885860791431716,-1.2066623222657376,-1.2212987109057234,0.047863877241182545,1.2907668654813569,1.940000057220459
0.9322869078264872,1.376980449460752,1.3216105668971583,0.024260699053001707,-1.359763038697808,1.098366229364894,-1.2066623222657376,-1.2212987109057234,-1.1487330537883809,1.2907668654813569,-5.599999904632568
0.9322869078264872,0.1308442961026054,-1.0489913468197174,-1.1887742535970836,1.2179867976961407,-0.12885860791431716,0.024625761678892605,-1.2212987109057234,1.2444608082707462,0.07877919836271194,-0.8999999761581421
-1.0726311735207972,-1.1152918572555413,0.13630961003872036,-1.1887742535970836,-0.0708881205008336,1.098366229364894,0.024625761678892605,-1.2212987109057234,1.2444608082707462,-1.1332084687559332,-0.8899999856948853
-1.0726311735207972,0.1308442961026054,0.13630961003872036,1.237295651703087,1.2179867976961407,1.098366229364894,0.024625761678892605,-1.2212987109057234,1.2444608082707462,-1.1332084687559332,6.440000057220459
-1.0726311735207972,0.1308442961026054,0.13630961003872036,0.024260699053001707,1.2179867976961407,-1.3560834451935282,1.2559138456235228,-0.029787773436724965,1.2444608082707462,-1.1332084687559332,4.699999809265137
0.9322869078264872,0.1308442961026054,0.13630961003872036,-1.1887742535970836,-0.0708881205008336,-0.12885860791431716,0.024625761678892605,1.1617231640322736,-1.1487330537883809,-1.1332084687559332,-4.5
-1.0726311735207972,1.376980449460752,1.3216105668971583,0.024260699053001707,1.2179867976961407,-1.3560834451935282,1.2559138456235228,-0.029787773436724965,0.047863877241182545,1.2907668654813569,9.779999732971191
0.9322869078264872,0.1308442961026054,1.3216105668971583,-1.1887742535970836,1.2179867976961407,-0.12885860791431716,0.024625761678892605,-0.029787773436724965,1.2444608082707462,-1.1332084687559332,-0.7599999904632568
