feature_1,feature_2,feature_3,target
-1.0293838380926015,-1.8272027960598085,-1.770095031876836,20.100000381469727
-0.7275037693256826,-1.3202642241905747,-2.0863190906831592,13.199999809265137
-0.8482557968324502,1.6442243808708152,-1.4538709730705128,11.5
-1.0897598518459852,-1.1769989756188346,-2.191727110285267,18.399999618530277
-1.2406998862294445,-1.9484272371589733,-1.9809110710810514,9.699999809265137
-1.150135865599369,-1.7610803736420824,-1.770095031876836,9.699999809265137
2.2007328977134293,0.42095956614288116,0.12724932096110272,5.699999809265137
2.804493035247267,0.9278981380121152,0.6542894189716413,4.0
2.4120489458502723,0.7736124857040874,1.1813295169821798,4.0
3.800697262178099,0.5862656221871966,0.33806536016531813,3.400000095367432
2.291296918343505,0.4430003736154566,1.7083696149927183,2.299999952316284
