feature_1,feature_2,feature_3,target
-0.14919616469646216,-1.054279264780497,0.6043680200294388,7.4661548397118205
-0.20641821385499384,2.027377650360383,-0.9034084666647029,14.557349081828466
1.529952647038753,0.3982473751427334,1.166991690209656,6.627159890700562
-0.0037248353236071785,-0.295939777799018,0.5416583880217208,9.063080657699025
1.1443322432866867,0.14500526489394866,0.3898451303586372,6.012836548783996
-0.3622733481733932,1.3965689748034902,1.2274602808091535,5.756380569424256
-0.7521819938094031,-2.2019833008062117,-1.6442645778211107,13.41102929338723
-0.8961974348004069,-1.634311817045588,-0.07791219455116982,12.472550843553362
-0.7831027639956671,-0.9387717480047356,-2.071863773834471,13.70117104833312
0.4263260231657843,1.612100483614365,1.3200905591667629,8.187524879321476
0.5093518304699134,-1.016155414957739,0.3574093147552806,8.377593341863022
-0.22926521477633444,1.3736811881134372,-0.8304189180390652,11.537131747058204
2.0541263794500497,0.5848721725057541,1.337110650386211,8.25928234369821
0.26070557944504974,0.4413807949804947,0.7494046925081648,6.157159322222333
0.7788171079953223,0.25993283651711674,-0.328793548022837,9.968024725891949
0.00048311235705630895,2.036199166760397,1.1439729713479823,6.039978750865247
