complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,10.027223,10.301189,0.0,10.3011890000000,PySRFunction(X=>10.3011890000000),1,0,10.3011890000000
3,7.8615594,10.237145 - x0,0.12165935526850241,10.237145 - x0,PySRFunction(X=>10.237145 - x0),1,1,10.237145 - x0
5,7.0191584,10.051082 - (x0 + x0),0.05667082944934025,10.051082 - (x0 + x0),PySRFunction(X=>10.051082 - (x0 + x0)),1,2,10.051082 - (x0 + x0)
7,7.0191574,(-0.26596662 - (x0 + x0)) + 10.317048,7.123361625056349e-08,-(x0 + x0) - 0.26596662 + 10.317048,PySRFunction(X=>-(x0 + x0) - 0.26596662 + 10.317048),1,3,-(x0 + x0) - 0.26596662 + 10.317048
10,6.9948945,exp(0.6749285 - (x0 + (-0.049323015 / x0))) + 7.523381,0.0011542188471870495,exp(0.6749285 - (x0 - 0.049323015/x0)) + 7.523381,PySRFunction(X=>exp(0.6749285 - (x0 - 0.049323015/x0)) + 7.523381),1,4,exp(0.6749285 - (x0 - 0.049323015/x0)) + 7.523381
11,6.965257,(exp(0.60532033 - x0) + 7.5670915) + sin(-3.7347012 / x2),0.004246020471496217,exp(0.60532033 - x0) + sin(-3.7347012/x2) + 7.5670915,PySRFunction(X=>exp(0.60532033 - x0) + sin(-3.7347012/x2) + 7.5670915),1,5,exp(0.60532033 - x0) + sin(-3.7347012/x2) + 7.5670915
13,6.7640543,(exp(0.6125152 - x0) + 7.5670915) + sin((x0 + -3.7347012) / x2),0.01465602326616117,exp(0.6125152 - x0) + sin((x0 - 3.7347012)/x2) + 7.5670915,PySRFunction(X=>exp(0.6125152 - x0) + sin((x0 - 3.7347012)/x2) + 7.5670915),1,6,exp(0.6125152 - x0) + sin((x0 - 3.7347012)/x2) + 7.5670915
14,6.6384325,(exp(0.60861915 - x0) + 7.5670915) + sin((x0 + -3.7347012) / square(x0)),0.018746592455819656,exp(0.60861915 - x0) + sin((x0 - 3.7347012)/(x0**2)) + 7.5670915,PySRFunction(X=>exp(0.60861915 - x0) + sin((x0 - 3.7347012)/(x0**2)) + 7.5670915),1,7,exp(0.60861915 - x0) + sin((x0 - 3.7347012)/(x0**2)) + 7.5670915
15,6.548832,(7.5670915 + exp(0.60861915 - sin(x0))) + sin((x0 + -3.7347012) / square(x0)),0.013589153207033198,exp(0.60861915 - sin(x0)) + sin((x0 - 3.7347012)/(x0**2)) + 7.5670915,PySRFunction(X=>exp(0.60861915 - sin(x0)) + sin((x0 - 3.7347012)/(x0**2)) + 7.5670915),1,8,exp(0.60861915 - sin(x0)) + sin((x0 - 3.7347012)/(x0**2)) + 7.5670915
16,6.5270753,sin((-3.7347012 + (x1 * sin(-0.9100747))) / x2) + (exp(0.60861915 - x0) + 7.5670915),0.0033277568551961815,exp(0.60861915 - x0) + sin((x1*sin(-0.9100747) - 3.7347012)/x2) + 7.5670915,PySRFunction(X=>exp(0.60861915 - x0) + sin((x1*sin(-0.9100747) - 3.7347012)/x2) + 7.5670915),1,9,exp(0.60861915 - x0) + sin((x1*sin(-0.9100747) - 3.7347012)/x2) + 7.5670915
17,6.293076,exp((0.043710016 / x0) - (x0 / cos(sin(7.523381 * x0)))) + (7.523381 + cos(x0)),0.03650897489754238,exp(-x0/cos(sin(7.523381*x0)) + 0.043710016/x0) + cos(x0) + 7.523381,PySRFunction(X=>exp(-x0/cos(sin(7.523381*x0)) + 0.043710016/x0) + cos(x0) + 7.523381),1,10,exp(-x0/cos(sin(7.523381*x0)) + 0.043710016/x0) + cos(x0) + 7.523381
19,6.1864157,(exp(((0.060808584 / x0) - x0) / cos(sin(x0 * 7.523381))) + (7.523381 + cos(x0))) - x0,0.008547054624174951,-x0 + exp((-x0 + 0.060808584/x0)/cos(sin(x0*7.523381))) + cos(x0) + 7.523381,PySRFunction(X=>-x0 + exp((-x0 + 0.060808584/x0)/cos(sin(x0*7.523381))) + cos(x0) + 7.523381),1,11,-x0 + exp((-x0 + 0.060808584/x0)/cos(sin(x0*7.523381))) + cos(x0) + 7.523381
21,6.0297422,(((exp((0.043710016 / x0) - (x0 / cos(sin(7.523381 * x0)))) + 7.523381) + cos(x0)) - x0) + x1,0.012825807605683933,-x0 + x1 + exp(-x0/cos(sin(7.523381*x0)) + 0.043710016/x0) + cos(x0) + 7.523381,PySRFunction(X=>-x0 + x1 + exp(-x0/cos(sin(7.523381*x0)) + 0.043710016/x0) + cos(x0) + 7.523381),1,12,-x0 + x1 + exp(-x0/cos(sin(7.523381*x0)) + 0.043710016/x0) + cos(x0) + 7.523381
