feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
1.6766766566922402,0.7418885953568704,-1.3977512124160443,-1.397050724465808,0.8131035728837066,-1.5508072514691138,0.09428775577068065,0.9348150219135147,1.054920716806157,1.1682104401575366,3.221038825566554
1.4441343921298768,1.1336996754432183,-1.0292510355702733,-1.426562081411062,1.2968398175283007,-0.48092281392187247,-0.2780129552076135,1.2869075342063223,1.3082415058799504,0.8715060697846948,3.3748222258782663
1.2754390141801102,0.9802102445392827,-1.2678634753986948,-1.3300221034353046,1.5822463665557354,-1.2901127568386745,-0.23302690110750954,1.731627028207067,0.8512312165480325,1.4412320077320873,3.2752438955024674
-0.13837210843997608,-0.20130353684914012,-1.4867942328698616,0.028610508938905287,0.514321298810346,-0.34875902462044517,-0.8898484471983339,-0.2569510389717635,1.2172040807266162,-0.33283654565315646,3.1838791732249367
0.04975738187697783,0.15697200442772402,-0.6129413660927834,0.10167894702924088,1.011478686790345,-1.250166503631116,-1.1630112851849337,0.10769325885330727,0.8531354498259345,-1.007984471531004,3.548557601266399
-0.22791091173711345,-0.22760294962271843,-1.0153055794096137,0.22557497697114226,0.6953351309500271,-0.4711232849587868,-1.3596120068719546,-0.4122007204775182,0.7915698198243686,0.3486538293290713,3.380641977949055
-1.8981015003626878,0.9755326846450189,-0.3513591823165684,0.2214648687341858,-1.447667987309008,-0.5072221092099205,-1.4440722070304608,-0.5790000323197635,1.165828053249046,-0.5281124438493877,3.6577217216920612
-1.528770322829107,1.236047719052485,-0.3867678721143274,-0.3497454833970127,-1.1592258312360386,-1.291139284333894,-1.6264277597972618,-0.3685279656713597,1.0791429408198567,-0.024441578110076106,3.6429448801602837
-1.1143859153647437,0.7360349765955274,-0.9020875480143621,-0.003386409928135929,-1.8486626837725777,-1.0083387400035715,-0.9820580205547929,0.15864542684611393,1.4367820980213364,-0.12615373590504644,3.4278904053272785
2.165741931431513,0.924093948915681,2.0920879971512183,-0.7641304051148599,1.4119936260964403,0.7542679551291044,1.3536503299179086,1.3106875960365552,1.4791219842019803,0.16596810773961287,4.67742710950762
1.3386776926770767,0.6107517553161019,1.5740781753732251,-1.284038739329623,1.7311883070516414,1.2963159847351984,1.3835273850203604,1.224182400808849,1.5233062812727833,0.09073092595181112,4.461249976379066
1.1496138164864533,0.9226566951047246,1.9813846225332874,-1.125450520580541,2.520511243703264,0.9332963917461479,1.2155277083795177,1.0205356922968012,1.3359620033395745,-0.26170355616898344,4.631228104881763
