complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.6538111,3.8008778,0.0,3.80087780000000,PySRFunction(X=>3.80087780000000),1,0,3.80087780000000
3,0.65381104,3.8110678 + -0.009917314,4.588481499910902e-08,-0.009917314 + 3.8110678,PySRFunction(X=>-0.009917314 + 3.8110678),1,1,-0.009917314 + 3.8110678
4,0.59909433,sin(x2) + 3.8876646,0.08739931519657419,sin(x2) + 3.8876646,PySRFunction(X=>sin(x2) + 3.8876646),1,2,sin(x2) + 3.8876646
5,0.4926182,(x2 * 0.4026429) + 3.8110678,0.19568463303204822,x2*0.4026429 + 3.8110678,PySRFunction(X=>x2*0.4026429 + 3.8110678),1,3,x2*0.4026429 + 3.8110678
6,0.49223906,3.8110678 + sin(x2 * 0.40691623),0.0007699390239144135,sin(x2*0.40691623) + 3.8110678,PySRFunction(X=>sin(x2*0.40691623) + 3.8110678),1,4,sin(x2*0.40691623) + 3.8110678
7,0.47745842,((x2 + x4) * 0.28466013) + 3.788653,0.030487415197638527,(x2 + x4)*0.28466013 + 3.788653,PySRFunction(X=>(x2 + x4)*0.28466013 + 3.788653),1,5,(x2 + x4)*0.28466013 + 3.788653
8,0.4693464,3.8110678 + (0.35062855 * (x2 + sin(x9))),0.017135989023779902,0.35062855*(x2 + sin(x9)) + 3.8110678,PySRFunction(X=>0.35062855*(x2 + sin(x9)) + 3.8110678),1,6,0.35062855*(x2 + sin(x9)) + 3.8110678
9,0.45188123,((x2 + (x4 + x9)) * 0.21232261) + 3.7860055,0.037921708754811684,(x2 + x4 + x9)*0.21232261 + 3.7860055,PySRFunction(X=>(x2 + x4 + x9)*0.21232261 + 3.7860055),1,7,(x2 + x4 + x9)*0.21232261 + 3.7860055
11,0.43749258,(0.20000844 * ((x2 + (x4 + x8)) + x9)) + 3.7860055,0.01617981708137978,0.20000844*(x2 + x4 + x8 + x9) + 3.7860055,PySRFunction(X=>0.20000844*(x2 + x4 + x8 + x9) + 3.7860055),1,8,0.20000844*(x2 + x4 + x8 + x9) + 3.7860055
13,0.42302763,(0.14578071 * ((((x2 + x9) + x8) + x4) + x2)) + 3.7860055,0.01681112479591766,0.14578071*(x2 + x2 + x4 + x8 + x9) + 3.7860055,PySRFunction(X=>0.14578071*(x2 + x2 + x4 + x8 + x9) + 3.7860055),1,9,0.14578071*(x2 + x2 + x4 + x8 + x9) + 3.7860055
15,0.41175255,(((x7 + x9) + ((x8 + (x2 + x2)) + x4)) * 0.14578071) + 3.7860055,0.013507466972557282,(x2 + x2 + x4 + x7 + x8 + x9)*0.14578071 + 3.7860055,PySRFunction(X=>(x2 + x2 + x4 + x7 + x8 + x9)*0.14578071 + 3.7860055),1,10,(x2 + x2 + x4 + x7 + x8 + x9)*0.14578071 + 3.7860055
17,0.410845,((((x7 + ((x9 + x4) * 1.161453)) + x8) + (x2 + x2)) * 0.14578071) + 3.7860055,0.0011032738527208391,(x2 + x2 + x7 + x8 + (x4 + x9)*1.161453)*0.14578071 + 3.7860055,PySRFunction(X=>(x2 + x2 + x7 + x8 + (x4 + x9)*1.161453)*0.14578071 + 3.7860055),1,11,(x2 + x2 + x7 + x8 + (x4 + x9)*1.161453)*0.14578071 + 3.7860055
18,0.407276,(((x2 + (x4 + x9)) + (sqrt(sin(square(x9))) * (x8 + x7))) * 0.21232261) + 3.7860055,0.008724926118795325,0.21232261*x2 + 0.21232261*x4 + 0.21232261*x9 + 0.21232261*(x7 + x8)*sqrt(sin(x9**2)) + 3.7860055,PySRFunction(X=>0.21232261*x2 + 0.21232261*x4 + 0.21232261*x9 + 0.21232261*(x7 + x8)*sqrt(sin(x9**2)) + 3.7860055),1,12,0.21232261*x2 + 0.21232261*x4 + 0.21232261*x9 + 0.21232261*(x7 + x8)*sqrt(sin(x9**2)) + 3.7860055
19,0.40203765,(((x9 + (sqrt(square(x9)) * (x8 + x7))) + (x4 + (x2 + x2))) * 0.14967185) + 3.7860055,0.012945347342737333,0.2993437*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x7 + x8)*sqrt(x9**2) + 3.7860055,PySRFunction(X=>0.2993437*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x7 + x8)*sqrt(x9**2) + 3.7860055),1,13,0.2993437*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x7 + x8)*sqrt(x9**2) + 3.7860055
20,0.4006084,((x2 + (x9 + (x4 + (((x2 + x8) + x7) * sqrt(sqrt(square(x9))))))) * 0.14967185) + 3.8110678,0.0035613493908624046,0.14967185*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x2 + x7 + x8)*(x9**2)**(1/4) + 3.8110678,PySRFunction(X=>0.14967185*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x2 + x7 + x8)*(x9**2)**(1/4) + 3.8110678),1,14,0.14967185*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x2 + x7 + x8)*(x9**2)**(1/4) + 3.8110678
21,0.3998582,((((((x9 + x4) + (sin(square(x9)) * (x8 + x7))) * 1.1618721) + x2) + x2) * 0.14967185) + 3.7860055,0.0018744073010571814,(x2 + x2 + (x4 + x9 + (x7 + x8)*sin(x9**2))*1.1618721)*0.14967185 + 3.7860055,PySRFunction(X=>(x2 + x2 + (x4 + x9 + (x7 + x8)*sin(x9**2))*1.1618721)*0.14967185 + 3.7860055),1,15,(x2 + x2 + (x4 + x9 + (x7 + x8)*sin(x9**2))*1.1618721)*0.14967185 + 3.7860055
22,0.39802226,(((x2 + x2) + (x4 + ((((x9 + x7) + x8) + cos(x1)) * sqrt(square(x9))))) * 0.14967185) + 3.8110678,0.004602050889328457,0.2993437*x2 + 0.14967185*x4 + 0.14967185*(x7 + x8 + x9 + cos(x1))*sqrt(x9**2) + 3.8110678,PySRFunction(X=>0.2993437*x2 + 0.14967185*x4 + 0.14967185*(x7 + x8 + x9 + cos(x1))*sqrt(x9**2) + 3.8110678),1,16,0.2993437*x2 + 0.14967185*x4 + 0.14967185*(x7 + x8 + x9 + cos(x1))*sqrt(x9**2) + 3.8110678
24,0.3941293,(((x2 + x2) + ((x9 + (sin(square(x9)) * (cos(x7) + (x7 + x8)))) + (x4 + -0.23821661))) * 0.14967185) + 3.8110678,0.004914452659377016,(x2 + x2 + x4 + x9 + (x7 + x8 + cos(x7))*sin(x9**2) - 0.23821661)*0.14967185 + 3.8110678,PySRFunction(X=>(x2 + x2 + x4 + x9 + (x7 + x8 + cos(x7))*sin(x9**2) - 0.23821661)*0.14967185 + 3.8110678),1,17,(x2 + x2 + x4 + x9 + (x7 + x8 + cos(x7))*sin(x9**2) - 0.23821661)*0.14967185 + 3.8110678
25,0.39360806,3.8110678 + ((-0.23821661 + ((x2 + (((sqrt(sin(square(x9))) * ((cos(x7) + x7) + x8)) + x9) + x4)) + x2)) * 0.14967185),0.001323385439209873,0.2993437*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x7 + x8 + cos(x7))*sqrt(sin(x9**2)) + 3.77541347928057,PySRFunction(X=>0.2993437*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x7 + x8 + cos(x7))*sqrt(sin(x9**2)) + 3.77541347928057),1,18,0.2993437*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x7 + x8 + cos(x7))*sqrt(sin(x9**2)) + 3.77541347928057
26,0.39337575,3.8110678 + (((((cos(x1 - x0) + ((x9 + x7) + x8)) * sqrt(square(x9))) + ((x4 + -0.23821661) + x2)) + x2) * 0.14967185),0.0005903806502641885,0.2993437*x2 + 0.14967185*x4 + 0.14967185*(x7 + x8 + x9 + cos(x0 - x1))*sqrt(x9**2) + 3.77541347928057,PySRFunction(X=>0.2993437*x2 + 0.14967185*x4 + 0.14967185*(x7 + x8 + x9 + cos(x0 - x1))*sqrt(x9**2) + 3.77541347928057),1,19,0.2993437*x2 + 0.14967185*x4 + 0.14967185*(x7 + x8 + x9 + cos(x0 - x1))*sqrt(x9**2) + 3.77541347928057
27,0.3892345,(((((-0.23821661 / (x6 + 1.4170946)) + x9) + ((cos(square(x1 * x2)) + (x7 + x8)) + x2)) + (x4 + x2)) * 0.14967185) + 3.8110678,0.010583272206170526,(x2 + x2 + x4 + x7 + x8 + x9 + cos(x1**2*x2**2) - 0.23821661/(x6 + 1.4170946))*0.14967185 + 3.8110678,PySRFunction(X=>(x2 + x2 + x4 + x7 + x8 + x9 + cos(x1**2*x2**2) - 0.23821661/(x6 + 1.4170946))*0.14967185 + 3.8110678),1,20,(x2 + x2 + x4 + x7 + x8 + x9 + cos(x1**2*x2**2) - 0.23821661/(x6 + 1.4170946))*0.14967185 + 3.8110678
29,0.38217935,((x2 + ((-0.23821661 / (x6 + 1.4170946)) + (sqrt(sqrt(square(x9))) * (cos(x1) + ((x2 + x8) + ((x9 + x7) + x4)))))) * 0.15191248) + 3.8110678,0.009145994355884026,0.15191248*x2 + 0.15191248*(x2 + x4 + x7 + x8 + x9 + cos(x1))*(x9**2)**(1/4) + 3.8110678 - 0.0361880760022928/(x6 + 1.4170946),PySRFunction(X=>0.15191248*x2 + 0.15191248*(x2 + x4 + x7 + x8 + x9 + cos(x1))*(x9**2)**(1/4) + 3.8110678 - 0.0361880760022928/(x6 + 1.4170946)),1,21,0.15191248*x2 + 0.15191248*(x2 + x4 + x7 + x8 + x9 + cos(x1))*(x9**2)**(1/4) + 3.8110678 - 0.0361880760022928/(x6 + 1.4170946)
30,0.38140586,((((-0.23821661 / (x6 + 1.4170946)) + x2) + (sqrt(sqrt(square(x9))) * ((cos(square(x1)) + (x7 + x8)) + (x9 + (x4 + x2))))) * 0.14967185) + 3.8110678,0.00202594354744612,0.14967185*x2 + 0.14967185*(x2 + x4 + x7 + x8 + x9 + cos(x1**2))*(x9**2)**(1/4) + 3.8110678 - 0.0356543207194285/(x6 + 1.4170946),PySRFunction(X=>0.14967185*x2 + 0.14967185*(x2 + x4 + x7 + x8 + x9 + cos(x1**2))*(x9**2)**(1/4) + 3.8110678 - 0.0356543207194285/(x6 + 1.4170946)),1,22,0.14967185*x2 + 0.14967185*(x2 + x4 + x7 + x8 + x9 + cos(x1**2))*(x9**2)**(1/4) + 3.8110678 - 0.0356543207194285/(x6 + 1.4170946)
31,0.38002542,(((sqrt(sqrt(square(x9))) * ((x4 + x2) + (((x8 + x9) + x7) * exp(x9 * 0.3976808)))) + (x2 + (-0.253605 / (x6 + 1.4170946)))) * 0.14967185) + 3.8405383,0.0036259122751413184,0.14967185*x2 + 0.14967185*(x2 + x4 + (x7 + x8 + x9)*exp(0.3976808*x9))*(x9**2)**(1/4) + 3.8405383 - 0.03795752951925/(x6 + 1.4170946),PySRFunction(X=>0.14967185*x2 + 0.14967185*(x2 + x4 + (x7 + x8 + x9)*exp(0.3976808*x9))*(x9**2)**(1/4) + 3.8405383 - 0.03795752951925/(x6 + 1.4170946)),1,23,0.14967185*x2 + 0.14967185*(x2 + x4 + (x7 + x8 + x9)*exp(0.3976808*x9))*(x9**2)**(1/4) + 3.8405383 - 0.03795752951925/(x6 + 1.4170946)
33,0.37695178,(0.15191248 * ((x2 + (-0.28478092 / (x6 + 1.4170946))) + (sqrt(sqrt(sin(square(x9)))) * ((((cos(x1) + x2) + ((x8 + x4) + x9)) + x7) + cos(x1))))) + 3.8110678,0.0040604352308363624,0.15191248*x2 + 0.15191248*(x2 + x4 + x7 + x8 + x9 + 2*cos(x1))*sin(x9**2)**(1/4) + 3.8110678 - 0.0432617758138816/(x6 + 1.4170946),PySRFunction(X=>0.15191248*x2 + 0.15191248*(x2 + x4 + x7 + x8 + x9 + 2*cos(x1))*sin(x9**2)**(1/4) + 3.8110678 - 0.0432617758138816/(x6 + 1.4170946)),1,24,0.15191248*x2 + 0.15191248*(x2 + x4 + x7 + x8 + x9 + 2*cos(x1))*sin(x9**2)**(1/4) + 3.8110678 - 0.0432617758138816/(x6 + 1.4170946)
