feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
1.3419728612337316,-0.2425312318067987,-0.21939147717602372,0.02676731814650624,1.6127090220346803,-0.9137080416200248,1.4253829022092446,-1.4008268339947971,-0.07930767204268552,1.0835718149937448,3.0
1.3419728612337316,-0.2425312318067987,-0.21939147717602372,-1.18992896124014,-1.3141676059774434,1.0944415004020074,1.4253829022092446,-1.4008268339947971,-1.3381596092281665,1.0835718149937448,4.0
-1.3259652326703073,1.0407027989170037,-1.1816347981234954,1.2434635975331525,-0.3385420633067356,1.0944415004020074,-1.2742059277325064,-0.046062004212594626,-1.3381596092281665,1.0835718149937448,2.0
1.3419728612337316,1.0407027989170037,-1.1816347981234954,-1.18992896124014,1.6127090220346803,-0.9137080416200248,0.07558848723836908,1.3087028255696078,1.1795442651427954,1.0835718149937448,4.0
0.008003814281712124,-0.2425312318067987,-1.1816347981234954,1.2434635975331525,-0.3385420633067356,1.0944415004020074,-1.2742059277325064,1.3087028255696078,-1.3381596092281665,-1.401684641413927,4.0
-1.3259652326703073,-0.2425312318067987,-1.1816347981234954,-1.18992896124014,-1.3141676059774434,-0.9137080416200248,-1.2742059277325064,-1.4008268339947971,-1.3381596092281665,-1.401684641413927,3.0
0.008003814281712124,-0.2425312318067987,-1.1816347981234954,1.2434635975331525,-0.3385420633067356,1.0944415004020074,-1.2742059277325064,1.3087028255696078,-1.3381596092281665,-1.401684641413927,3.0
0.008003814281712124,-0.2425312318067987,1.7050951647189196,1.2434635975331525,-0.3385420633067356,1.0944415004020074,0.07558848723836908,-1.4008268339947971,1.1795442651427954,-1.401684641413927,4.0
0.008003814281712124,-0.2425312318067987,1.7050951647189196,1.2434635975331525,-0.3385420633067356,1.0944415004020074,0.07558848723836908,-1.4008268339947971,1.1795442651427954,-1.401684641413927,4.0
1.3419728612337316,-0.2425312318067987,0.742851843771448,1.2434635975331525,-1.3141676059774434,1.0944415004020074,1.4253829022092446,-1.4008268339947971,-0.07930767204268552,-0.15905641321009112,3.0
-1.3259652326703073,1.0407027989170037,0.742851843771448,0.02676731814650624,1.6127090220346803,-0.9137080416200248,-1.2742059277325064,1.3087028255696078,1.1795442651427954,1.0835718149937448,5.0
1.3419728612337316,1.0407027989170037,-1.1816347981234954,-1.18992896124014,1.6127090220346803,-0.9137080416200248,0.07558848723836908,1.3087028255696078,1.1795442651427954,1.0835718149937448,4.0
-1.3259652326703073,1.0407027989170037,-1.1816347981234954,1.2434635975331525,-0.3385420633067356,1.0944415004020074,-1.2742059277325064,-0.046062004212594626,-1.3381596092281665,1.0835718149937448,3.0
