feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
0.7954990844133781,2.137638331867019,0.9180689286152965,0.23883247187766607,0.09934475879395542,-0.19543671467955795,-0.2670685926775115,1.2324424696915777,1.2277785598625284,-0.11477109921676276,-0.6073669776804352,-0.032076215499250965,85.0
0.420620046500271,1.4016037844834717,1.0056100723817158,0.19359906776499625,0.5854193910166781,0.2885626242276588,0.34688292324200515,0.0011497724916161734,3.0785579572328863,-0.1290869870617626,-0.5771488391105513,-0.7448475737031061,79.0
2.8573337929354676,3.342058500312824,-0.5382973722260421,-0.19842376787814234,-0.1000704749384436,-0.5181029406177025,0.1147325395200526,0.2698599134321049,0.05506788325669782,5.761106469515728,-0.6734439740199147,-3.147246179461351,0.0
1.1703781223264853,1.033586510791698,0.021843512712934318,-0.2738127747325921,1.0777257492935381,-0.5181029406177025,-0.42055646593952145,-0.4138774604387531,-0.1458653134274143,-0.13067764189883188,-0.5142951108851928,-0.01909023866211771,94.0
0.3269002870219942,1.200867089742504,1.4451523187054154,2.3245949948507754,1.912777040547959,0.2885626242276588,-0.38218449762401896,0.2721358086069004,0.8825096646303543,-0.14499353258814354,-0.5948768137382165,-0.6025966241490418,81.0
-0.21667431795201114,-0.3381142366049133,1.001324841567975,2.470347074769378,0.5854193910166781,-0.3567698276486302,-0.38218449762401896,1.1142420790079322,0.5042812170691399,-0.1036365172534857,-0.6464491035641518,-0.07792287496421758,83.0
-0.27290617363897723,-0.438482583975397,1.588401463050465,1.4953159194518282,1.1213478316725003,0.046562978814559085,-0.42055646593952145,-0.12964947276516328,0.42022334606140566,-0.13385895157297042,0.32093423918639913,0.754340797475485,87.0
11.292112145980377,17.728188290082162,1.999171445339048,1.354589773323522,0.9157008718859639,-0.2761032471235854,0.19339504997999518,-0.12562802863061637,0.23143949934122096,-0.13226829673590115,-0.49817877031458796,-0.6310686153348367,73.0
-0.21667431795201114,-0.3715703523950745,0.6138175408396995,1.470186250500345,1.339458243567312,0.9217951996115309,-0.002301996434084388,2.631959315921745,0.9095650591699074,-0.14022156902503966,-0.40953889717626174,-0.5111142088575219,81.0
0.34564423891764956,0.5652008897294404,2.2556731183329615,0.39463641937686217,0.2676013622556671,1.5792277203043061,0.6154867357577377,0.8521508258693717,0.7781176184198364,-0.13783558771753968,-0.6246920437938354,-0.7401887360275944,71.0
