feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
-0.17761151065803124,-0.20172257617854075,3.4538115343813596,6.8689735354181485,8.68270451166828,1.7243977863670825,-0.23556820739262657,5.0234271230211816,8.870445652005897,-0.6630156835222627,-0.06625944884516938,-0.3509264869306261,-2.758968388163079
-0.41562891500817756,-0.0732592439285363,-0.13793413300034424,-0.0049943756713329845,0.500888154235927,-0.8373054163310687,0.7710782885228609,6.128354120516416,10.211300331924015,0.8933426200876512,-0.720586120050336,-2.710509005660943,-6.66393066540656
-0.12575024137213275,-0.6373028932310782,2.477464611260257,5.950156354297596,7.186045845699374,1.6087631163891862,0.20584996363298397,4.009858959618001,6.744158963431768,-0.20329775736605313,-0.18179538225218214,-0.737315618070842,62.989790507544875
-0.3633704384217595,-0.531784784369971,1.8850390856488382,4.702649741097957,3.395118379105081,-0.24616691906029625,-0.26402854560369815,-0.4047808510752009,-0.28026108882890965,0.14672860069871255,-1.1758467746838925,-0.7481746456445495,81.74261008123081
3.531155904344785,0.6117109271250377,0.7917680385505154,2.0562398065537897,1.3631539833932187,1.2084444380622295,-0.4447039464219694,0.5784273494748756,0.5939860886065318,-0.18336003755310898,-0.40625851395486173,-0.7424217015494894,74.53224272961334
0.2483070446369462,-0.31678408733759905,2.4589036162981333,1.7496811466041857,1.8028960170318638,4.590424971488923,3.7868759464879305,0.8795750009746992,-0.04767541112851803,-0.37039558477827766,-0.09675211987791865,-0.699764342476373,35.43618262854305
0.6937649228972841,2.235349289981113,-0.31623998827364835,-0.14535902047519517,-0.7746389134304874,-0.3350671672718377,-0.42854389941812304,-0.6587129475423666,-0.611112197397628,4.73855607483733,-0.44724508714911104,-3.5542664160741566,0.527715240764307
1.680662481493068,1.1976976162637156,1.1448375568836966,0.5643699594457154,0.6794068618608362,4.642239441777365,5.763215820181016,0.492773373998691,-0.34597689474717686,-0.23805956762825325,-0.9917611979000169,-0.9694745416225322,51.442545887136205
0.10536627215101416,-0.25351446659603355,1.5220183465030954,0.15676262029812205,-0.3588658371428356,1.214979724335067,3.315389620746171,-0.372895629175481,0.3388839788264822,0.00788847779116214,-0.031521585726339396,1.3409244925898076,79.70084969216343
3.0029159387822415,6.4277319117418745,-0.6707822901800684,-0.6380365408056055,-0.6309992881334454,-0.9070291291063044,-0.6497170559309451,-0.8051697296766287,0.019586175925430216,0.16452972446565026,-0.6487233929906682,0.9202522616467991,92.4507048097565
0.3717281989244213,-0.25581116425531186,1.9324257221542531,-0.038819615298238026,-0.24823239878007275,0.7913417365854215,1.1547161132883423,-0.32613902234086,-0.4730411074706118,-0.7566932868610947,2.3024797095856187,-0.24402643642419225,2.1262300395477336
0.03583672769891019,-0.746208496552903,3.4790205964715755,1.6455611681295998,2.000881816948385,1.7215632757075856,1.030035556412789,0.10774896612613158,-0.3722343508569564,-0.21296897141518312,0.5897065710367735,0.4626019398582282,63.52963223699302
0.7073827162471672,0.19249153619648784,0.28577127312706824,0.8488270927258615,0.19760137557913637,2.1655101061717374,3.402825504244606,3.2940418664806947,0.046055197338023164,-0.3491674335367587,-0.049582873412985506,-0.47459707163698184,50.32783457403192
0.24133745680769722,0.003159901202627935,3.0633070685740327,1.3693894364578316,2.345870294539557,3.2064488859809988,1.1335868973868777,0.9808768942744672,-0.8509132677374804,0.46217912908160563,-0.8523983872675238,0.9450413498458943,24.656917148972557
-0.2828419264232811,-0.5809691886317806,2.516789767619713,1.9509377691176433,2.0223806413924366,3.5890669037156675,0.11707572191857515,1.8317398582030013,2.000959058433303,0.34774379965703295,-0.2569288739188549,-0.30011123109328375,40.85817291629273
-0.047041506961207485,-0.5841631113008035,-0.7321558936303694,-0.7120127629347772,-0.46116921819056617,1.6461989660514098,3.3503661625933003,3.715395087129463,-0.7912273627655445,-0.0408313356028385,-0.4971163331894673,-0.4954846235030841,79.19558527039287
0.15896421997855492,-0.13920304817431045,-0.9538976831260577,-1.2097265227235234,-0.31119755773491475,2.0427411259054695,1.2879855772363995,-0.5586155399278854,0.6537185026218769,-0.7215909125166602,1.4334322372856096,0.9552608300921844,5.596767942342245
1.1913309215679,2.141101063664326,0.9271768123037438,0.596992648008403,-0.3943174189403559,1.5720151259837005,2.1376146774134943,-0.17034122517078246,-0.1396528072761445,0.4463815341872891,-0.9422281904224448,-0.6242409736014746,36.794162248836535
0.8253390209640884,1.3352412945334424,-0.2897023902778981,-0.5284238019291339,-0.43623008489437415,-0.6875176347874814,-0.22464558700808251,-0.4801531893957489,-0.5156464269700638,2.4207045071096345,-0.5204317755707599,-2.965786225753213,7.165787992039615
0.13635870330027366,2.3437659693312987,-0.48620954156775,-0.5648344785665635,-0.3311879384941672,-0.6940151563380635,-0.2560322557082361,0.7796046198997832,0.3041397596039188,0.023797811949185427,-0.26360154959370585,1.2468228680854638,95.07038549101443
0.49995403968609686,-0.31710724342082225,0.3694147624027629,-0.500740396238715,-0.07582650991338918,5.474958624524881,7.145433746756156,0.43431457100004384,-0.06273392460118016,-0.2625138110150167,-0.965024557484597,-0.6248292667284879,47.66568777224575
0.14764193674560186,0.3911473152997459,1.4894666141422082,1.0065500037979247,-0.21519617827595297,3.0667711309853596,0.7730888779013187,-0.1939924263697467,-0.3143112276878574,0.039712870716159865,0.5008948297515923,-0.4010211014809909,69.43522571747938
0.4277085588139001,-0.4328175657882599,2.960072289622802,2.426320204383527,2.7611649188412875,4.034435382988397,1.0066711986470032,0.2754366276575613,-1.0698852016912186,-0.3793496079039811,-1.1945320670261288,-0.6110047056041282,34.675733997991244
0.3704463402378469,0.08703488339629636,1.9074444055850308,0.23375774777945854,0.12160545111563636,0.24621244647154272,-0.4933273914695788,-0.0695078332515924,-0.27380817989423184,3.234242982038684,-0.3662988316332646,-3.2907990772003406,-2.20246963521913
-0.09999233565774468,1.3268939603654892,-1.4752258583637303,-0.3087592701462689,-0.7169022079133222,-0.9048358674056263,-0.6267403932028326,0.5055144385438446,2.0706565643379733,-0.16142439725561145,1.4585623139680413,1.0091211238428595,95.78542196065017
-0.2503607588824767,-0.42588912087315,-0.2869302192135624,0.03199337957346149,-0.7986939787297966,-0.8851940343613299,0.1236377849997224,-0.27031862307913646,-0.35224358602803274,-0.06001620912947704,3.863734819448604,0.0376733494537026,100.14035671952564
-0.08353984775047538,1.155230066076673,1.8044465848978966,0.28249637296577357,0.3613036077227737,-0.895963531950176,-0.6793554087964496,-1.2334565973427707,-0.0603857792015442,-0.3993539390721316,-0.1743253293035678,0.954964681255843,53.465096305832326
-0.6838729757444841,-0.45033527972727727,-0.13590113893991668,0.1217349328124491,0.7034925651676913,-0.2923853626068156,0.4333157295455371,1.9056326373702026,4.015702970867689,0.18666718072661354,-0.8007150609346153,-0.7321700185923005,83.07136614841893
0.43096954168143875,1.728896245069478,0.07813071232770977,-0.6092910645121182,0.6250360126900529,-1.0337610079552668,-0.6562980556962621,0.6165451702893786,2.0604576970882547,-0.6909779084063122,-0.23944858663581625,-0.3971449298329264,4.170725082126659
0.7440121747946049,1.9739420093730438,-0.3328939133912117,1.1214949622480164,0.15771198142503484,-0.5513267475487458,0.19547647252429823,0.763771236826005,0.4142834079271769,-0.6900306675645166,-0.011042616117808213,0.17145447241506484,4.631944288426854
-0.5387202837525259,-0.1771507769836278,1.9255739431040821,2.701145023787644,0.5619682860970836,1.1221785822546653,0.7220918846906302,-0.07628649845716046,-0.5321192753780923,-0.5755544260436586,-0.40790097424601623,-0.3245462428155897,14.064759884680278
0.16577407781165077,-0.41537261188091545,-0.08683097770241786,0.28148993254464916,0.309848214900301,0.05336072098024272,-0.5364221264695818,6.210410238167039,-0.6621068064916205,-0.1932997543671387,-0.5325001431271239,-0.6673418891490903,76.53705455679024
0.21214565921158118,-0.5412918757753061,1.2637086640177442,-0.19069516794908187,-0.49163610597037866,2.9061029226751005,3.4285225392720995,1.271754912571238,-0.9629592835279689,-0.023353228658286915,-0.503516898956387,-1.0078034703424976,68.69852782237888
-0.2514360672103956,0.044362456507986536,2.099841743860342,1.6604554217935221,-0.03932526607875245,0.4720729018004107,0.5794562168639867,-0.3661740470824187,0.7684086072589148,-0.2598601731137036,-0.4705877292871061,-1.0952479970929438,68.40128617554372
-0.06193561577778557,-0.06594635601544793,-0.8737154111968755,0.7996246727231738,0.06549109947499535,-0.3266259045377873,-0.30972485464666677,1.4102841171403027,3.3430034387183065,1.6858862121580733,-0.44967632288550735,-2.8431613752508405,-0.9783156127798778
0.17774665922503657,-0.7021577445081294,1.8696082295783032,0.5072255703540361,0.634722733725098,2.125681415163975,1.2964147651792022,1.1467260068193588,-0.5234888082254077,0.325838001517904,-0.6439754281880394,-0.020909825501997048,51.56069555002545
0.27525395949607534,1.2044621859140692,0.14964579748734122,0.4760233954172561,0.777247737274629,-0.8207057211047263,-0.37841817203488376,0.3766686054439962,1.23236921599015,-0.30132156180726044,0.3675560375578647,-0.28401256259244834,73.93671595730633
-0.430320756407115,-0.3882503902861277,-0.10589583953236545,-0.327049163762697,-0.534887663250043,-1.031165737109655,-0.39633711138056826,2.0363485165259445,2.8439839236929902,-0.37905803191205606,0.6182256966893992,-1.4583507268766551,59.835393462229135
0.2106148569956584,-0.02522284791546614,1.1564298136436089,-0.04764340669637973,-0.5268430023317578,4.314031821361882,6.289407264494097,2.038365731403624,-0.5258398883671358,0.11954802954925958,-0.7688349131035948,-0.2573968185083981,58.170430326058494
0.3656145284170342,-0.16336185619547358,0.4522151838966343,1.4752185120935553,0.2575528261191563,-0.047756038303298165,0.07594735097621597,3.2943867102412234,3.7627979894186576,-0.2887958214241598,-0.8038587202164805,-0.4313453792111091,67.478395083299
0.6970343356968258,-0.2534216260666596,0.776524270925338,1.4507598141032705,0.6413514632798102,0.6897609249426949,0.3402435346338893,0.01837006516812989,1.9616847359019645,0.20129568176826232,-0.9917617344857584,-0.5597641876107291,75.85973904257011
1.2026820647558538,2.414796076045945,0.48022608602042227,0.2076078382284597,0.4649477323062882,1.9565372641323655,-0.26688562783810144,-0.7300882141143251,-0.3849097255788141,0.12254385849296565,-0.4826126436481545,-0.9322673624080853,76.06210123963294
-0.1580189874086534,-0.43851371255873006,2.2073349688723356,4.651518649342729,5.3574387575507325,0.9010848377492959,0.11685510542050875,3.353515637516118,5.814809128193292,-0.10868678829271013,0.2556904766450989,-0.7125505273124857,74.00563215073504
0.07910237500524983,-0.4136852544286047,-0.4773602303124411,0.919366288627802,0.41765356560606565,-0.4448106154779578,-0.7062954048178574,0.4002232613291937,-0.6299219817641811,1.4785767579144904,-1.1061491205321958,-3.009394945896373,-1.0290111198808072
0.09675472193949602,0.2988871770777749,1.0906948506728638,0.15922625730146006,-0.7033180006770758,0.37459048307485704,-0.14095910288696134,-0.02230447042912259,-0.33968192059045776,4.211513899573922,-0.8364347129072492,-3.01095537045254,-1.9048152474874007
