feature_1,feature_2,target
-1.1274572450271054,1.5192686056128184,103.41612424726938
-0.4690544441685084,-1.493033164607155,35.329501829118186
-0.23909305183456897,1.210835934686651,43.04675257318543
1.152788311187802,-0.7891245146277981,26.669763698858848
0.8878252453508202,-0.5347764835320379,30.194445363698712
0.6605079840615988,-0.39638887180178717,25.216070836762867
0.9755654502039075,0.7731494219684284,28.487971745562426
-1.7148895706661111,-1.2345507795839987,84.51579865199625
0.26112608993154995,-0.8461006297830973,40.6991666026101
-0.025851997147761707,-1.1488866391822738,45.54186470477189
