feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
-1.156805201840792,-1.3353317709159822,-0.5115469815151403,-0.8322098492215552,2.478921999992053,0.9514612500359941,0.7369355857508297,113.75504539372125
1.572852765052388,1.4767479530391632,-0.5878236883104546,-0.3695422139202695,0.018561812909745568,-0.8759053243603048,-0.6814288359737014,38.65255049998757
-1.4840029910192312,-0.008476627572522932,-0.725247434048503,-0.3861107814700023,-1.2628480638613198,-0.15108362796437094,1.5013811980131426,50.37660223492373
0.25863862443163854,-0.6665793202047409,0.16710872314031627,0.7334056188143605,0.5143884865282748,0.9582654222384316,0.1643646318638926,134.4988284369424
1.4099262417975735,-0.8066836221004743,1.4380308021242492,0.6465080879781773,-0.3262504696380183,0.2315222537587625,-0.7483062999072712,145.70597400374663
0.16485111304611294,-1.2938645482562796,1.0819983002351463,0.6657789921514217,-0.7318878567539575,0.740833771074143,0.29043425403265954,184.5293033507574
0.5772902557225899,-0.791129458718492,1.3424775222590575,0.09301398213553347,0.7708022257154588,-0.10139217713133335,-0.0074392499911895005,166.2584924967365
1.0390214448594295,-0.5611103293613764,0.25653265333897723,1.040473519867141,0.4792756970550837,0.013306801138920077,-0.2354030229890356,140.36846723585626
-1.851416160663849,-0.25442562935222407,-1.064642099871747,0.3612122574860381,-0.5086405209060453,-0.4368081257741936,0.33619953445765716,56.59071664657615
-2.251010583227578,-0.8138500475309693,-0.07298940781412577,0.540192531357582,1.2634090917325127,-0.9097269305574722,-0.2090981947385515,135.47042693813952
-1.6554389666758218,-0.9032062411173868,-0.27045887050056533,0.15920630328247481,1.1179343315264603,-0.47997480441640344,-0.575845125752484,109.357655943815
0.9229681908341865,-0.02523120589726424,0.9319966796166808,1.8631681262513178,0.7314791775915491,0.9876133040313065,-0.1313327942056847,201.5438732633646
-0.5522129743758717,-0.5323740044102835,-0.6202914657446723,0.18697954816308127,0.4834334753170861,-0.17246067332948573,1.042275311624163,88.5874464157326
-0.21168049579634463,-0.21271628990034658,0.33491058226985193,-0.32620791243855873,-0.5060009700023191,-0.003151788110290654,1.1835397166210897,72.87387915676797
1.3201108076428467,-1.03385772430374,1.455365342111336,4.600054315149526,2.8371035381413474,1.526785935585868,6.332858994547998,1106.8912542610258
-1.6544135969821765,-0.8555963483862337,-0.5362912389581845,-0.5480509124561495,2.612563540758825,0.9040825700409055,0.3360657725443753,116.29049466781049
1.7154593380036895,1.1786606120794532,-0.7766934258833846,-0.559440600206964,-0.3211197386632908,-0.35793260821954026,-0.24894139277620325,27.50577126322822
-1.3506013551575533,-0.15721503858370622,-0.2847841789560779,-0.48717103967315306,-0.2556992728113848,0.20575129454484886,1.5106715155570543,51.214401544299854
-0.3653031207257305,-0.36616328807213727,0.4979124542855035,0.9567693351326305,0.6167402094787184,1.2887530549214115,0.2381724936969531,153.65796881644303
1.2931126480580468,-0.7342289609607019,1.262241372769706,1.0768827349701133,-0.19576113237477866,0.5713967690075705,-0.0616436676990369,181.29864517762164
0.5666419537674221,-0.6369640817165186,0.7052677483761062,0.3841575374705037,-0.8040057283772271,0.5416165157748266,-0.31922414988599257,91.19246307073455
0.34743555884345767,-0.7423227986333123,1.3842052812614851,0.21914729704373043,1.246025623113177,-0.14908621127931942,-0.3311041112759601,175.52015511630816
0.580250141063612,-1.0767915337213132,0.30407172483172573,1.3435055632432682,0.5624289918055585,0.08689883177984031,0.02194930518759486,188.04461352354295
-1.7291880152652412,0.11330591963100503,-1.4396245520381044,0.4107097763389323,-0.8723224471610793,0.6015819574934789,0.8769120353224282,46.418863883364175
-2.2384287210449383,-0.5295422078817339,0.08610230937304258,0.44793114430450776,1.2921366166479362,-0.7582462854601166,-0.549149502543919,126.25991998427375
-1.5330881426103757,-0.859122591293773,-0.13912926789086616,-0.9837525790223236,1.1389516026029614,-0.7386002922785693,-0.6105940547114386,53.50803287541231
1.6045715020342697,-0.8503022535550455,1.3449108695097556,1.671095469482117,0.9638735586252773,1.519374246172469,0.47927295459071423,294.36139920019997
-0.3169891683209844,-0.6972053930088671,-0.041017403560712706,0.009089545665447785,0.44018379472634855,-0.7024139796569062,1.4059227441726048,116.64494622421539
-0.5698076048501529,-0.12526593268627356,0.25238804040207535,-0.2940421379373796,-0.7036598694901643,-0.30313498008654316,1.3266562152793449,66.8137922992099
2.051108535154389,-0.4352394140498155,1.1468966383382806,4.355955000742188,2.731150404719413,1.0849803711922021,5.520492501201769,854.8548066775389
