feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
-1.9950053372022736,-0.673329516637046,1.3262908245891532,1.727049367946321,0.16762947053727253,0.4855089855560599,0.5294787516290147,253.0
-1.9950053372022736,-0.673329516637046,1.3262908245891532,1.727049367946321,0.16762947053727253,0.4855089855560599,0.5294787516290147,253.0
-1.9950053372022736,-0.673329516637046,1.3262908245891532,1.727049367946321,0.16762947053727253,0.4855089855560599,0.5294787516290147,253.0
-1.9950053372022736,-0.673329516637046,1.3262908245891532,0.3593499373550325,0.16762947053727253,0.4855089855560599,-0.08744701333524495,132.0
-1.9950053372022736,-0.6848839970938698,1.3262908245891532,1.727049367946321,0.9571406669832434,0.4855089855560599,0.5294787516290147,290.0
-1.8615366702767693,0.7555745665234967,-0.4827507087934668,-0.7519058500003893,-0.6218817259086983,-0.5439107910649774,-0.6272570576789721,23.0
-1.8615366702767693,0.7555745665234967,-0.6088667471207123,-0.7091652427944116,-0.523192826352952,-0.5439107910649774,-0.4730256164379072,24.0
-1.7280680033512652,-0.5539332185832001,-0.2243162040245211,-0.32449977794061174,0.98181289187218,-0.5439107910649774,-0.39590989581737474,70.0
-1.7280680033512652,-0.5924481534392795,0.2925528055133703,0.3593499373550325,0.98181289187218,-0.5439107910649774,-0.39590989581737474,117.0
-1.594599336425761,0.5629998922431002,-0.7246454052572,-1.0028786955138909,-0.6218817259086983,-0.5439107910649774,-0.5501413370584396,15.0
-1.594599336425761,-0.014724130598089635,-0.6088667471207123,0.3593499373550325,-0.6218817259086983,-0.10273088679881853,0.5294787516290147,64.0
-1.4611306695002568,-0.1418234156231514,-0.605765533063485,-0.8373870644123449,-0.42450392679720556,-0.10273088679881853,-0.12600487364551116,23.0
-1.4611306695002568,-0.23425925927774177,-0.6088667471207123,-0.5809434211764783,-0.6218817259086983,0.3384490174673403,0.5294787516290147,29.0
-1.4611306695002568,-0.23425925927774177,-0.4827507087934668,-0.8373870644123449,-0.6218817259086983,0.04432908128990108,-0.08744701333524495,22.0
-1.4611306695002568,-0.23425925927774177,-0.353533456408994,-0.46981784244093616,-0.6218817259086983,0.04432908128990108,0.5294787516290147,35.0
-1.4611306695002568,-0.23425925927774177,0.059961751221319186,-0.4783659638821317,-0.6218817259086983,0.04432908128990108,0.06678442790581995,39.0
-1.4611306695002568,-0.23425925927774177,-0.1467858525938374,-0.4783659638821317,-0.6218817259086983,0.1913890493786207,1.7633302815575338,40.0
-1.4611306695002568,-0.3613585443028035,0.059961751221319186,-0.4783659638821317,-0.6218817259086983,0.1913890493786207,1.7633302815575338,45.0
-1.3276620025747525,0.44745508767486225,-0.7081055969519875,-0.4954622067645228,-0.6218817259086983,-0.5439107910649774,-0.24167845457630985,28.0
-1.3276620025747525,0.44745508767486225,-0.6088667471207123,-0.8373870644123449,-0.523192826352952,-0.5439107910649774,-0.5886991973687059,21.0
-1.3276620025747525,0.44745508767486225,-0.6750259803415625,-0.4954622067645228,-0.6218817259086983,-0.5439107910649774,-0.4730256164379072,28.0
-1.3276620025747525,0.44745508767486225,-0.6750259803415625,-0.7519058500003893,-0.523192826352952,-0.5439107910649774,-0.5886991973687059,22.0
-1.3276620025747525,0.44745508767486225,-0.6088667471207123,-0.5809434211764783,-0.523192826352952,-0.5439107910649774,-0.5115834767481734,28.0
-1.3276620025747525,0.44745508767486225,-0.6750259803415625,-0.5809434211764783,-0.523192826352952,-0.5439107910649774,-0.4730256164379072,27.0
-1.1941933356492482,-0.6887354905794778,-0.40263601231509366,-0.7843887114769325,2.610179734541995,1.0737488579109384,0.22101586914688484,102.0
-1.1941933356492482,-0.6887354905794778,-0.40263601231509366,-0.7843887114769325,2.610179734541995,1.0737488579109384,0.22101586914688484,102.0
-1.1941933356492482,-0.5924481534392795,-0.06408681106777477,-0.11250636619896202,0.11828502075939937,1.0737488579109384,0.22101586914688484,74.0
-1.1941933356492482,-0.5924481534392795,-0.06408681106777477,-0.11250636619896202,0.11828502075939937,1.0737488579109384,0.22101586914688484,74.0
-1.1941933356492482,-0.5693391925256319,0.613011591426863,0.7841915729824515,0.11828502075939937,1.0737488579109384,0.22101586914688484,138.0
-1.1941933356492482,-0.5385272446407684,0.613011591426863,0.7841915729824515,0.11828502075939937,1.0737488579109384,0.22101586914688484,136.0
-1.1941933356492482,-0.5924481534392795,-0.6119679611779397,-0.8373870644123449,-0.42450392679720556,-0.5439107910649774,-0.5501413370584396,23.0
-1.1941933356492482,-0.5924481534392795,-0.4827507087934668,-0.6664246355884339,-0.42450392679720556,-0.5439107910649774,-0.5115834767481734,29.0
-1.1941933356492482,-0.5924481534392795,-0.2243162040245211,-0.32449977794061174,-0.42450392679720556,-0.5439107910649774,-0.5115834767481734,44.0
-1.0607246687237442,-0.5924481534392795,-0.4827507087934668,-0.6664246355884339,-0.42450392679720556,-0.24979085488753813,-0.5115834767481734,30.0
-1.0607246687237442,-0.5924481534392795,-0.4827507087934668,-0.32449977794061174,-0.42450392679720556,-0.24979085488753813,-0.5115834767481734,41.0
-1.0607246687237442,-0.5924481534392795,-0.2243162040245211,0.3593499373550325,-0.42450392679720556,-0.24979085488753813,-0.5115834767481734,74.0
-1.0607246687237442,-0.5924481534392795,-0.2243162040245211,0.3593499373550325,-0.42450392679720556,-0.24979085488753813,-0.4730256164379072,74.0
-1.0607246687237442,-0.5924481534392795,-0.2243162040245211,0.3593499373550325,-0.42450392679720556,-0.24979085488753813,-0.4730256164379072,74.0
-0.9272560017982399,-0.2727741941338211,-0.4827507087934668,0.01742507970721038,-0.399831701908269,-0.24979085488753813,-0.24167845457630985,54.0
-0.9272560017982399,-0.2727741941338211,-0.4827507087934668,-0.32449977794061174,-0.399831701908269,-0.24979085488753813,-0.24167845457630985,41.0
-0.9272560017982399,2.334686895622749,-0.6088667471207123,-0.9645831114573348,-0.42450392679720556,-0.5439107910649774,-0.6658149179892383,18.0
-0.9272560017982399,2.334686895622749,-0.4827507087934668,-0.5809434211764783,-0.6218817259086983,-0.5439107910649774,-0.6658149179892383,28.0
-0.9272560017982399,0.44745508767486225,-0.6088667471207123,-0.32449977794061174,-0.523192826352952,-0.5439107910649774,-0.5115834767481734,36.0
